ElapsedTime_s,Height_km,Latitude_deg,LongitudeW_deg,TotalRadius_km,LatitudeRadius_km,Gravity_ms2,Temperature_K,Pressure_Pa,Density_kgm3,PressureScaleHeight_km,DensityScaleHeight_km,SpeedOfSound_ms,PressureAtSurface_Pa,SigmaLevel,PressureAltitude_km,ReferenceTemperature_K,ReferencePressure_Pa,ReferenceDensity_kgm3,ProfileWeight,LowDensity_kgm3,HighDensity_kgm3,PerturbedDensity_kgm3,DensityPerturbation_pct,DensityStandardDeviation_pct,PerturbedSpeedOfSound_ms,RelativeStepSize,DensityDeviation_pct,LowDensityDeviation_pct,HighDensityDeviation_pct,PerturbedDensityDeviation_pct,EWWind_ms,NSWind_ms,EWWindPerturbation_ms,NSWindPerturbation_ms,PerturbedEWWind_ms,PerturbedNSWind_ms,EWStandardDeviation_ms,NSStandardDeviation_ms,LongitudeOfTheSun,SubsolarLatitude_deg,SubsolarLongitudeW_deg,LocalSolarTime_hr,SolarZenithAngle_deg,OneWayLightTime_min,OrbitalRadius_AU,SecondsPerSol,TotalNumberDensity_m3,SpecificGasConstant_JkgK,SpecificHeatRatio,AverageMolecularWeight,CompressibilityFactor,Arnd_m3,Armass_pct,Armole_pct,Aramw,N2nd_m3,N2mass_pct,N2mole_pct,N2amw,CH4nd_m3,CH4mass_pct,CH4mole_pct,CH4amw,MinMaxFactor
90000.0,360.000,76.00,138.00,2935.500,2575.500,1.042,164.2,3.378e+00,6.880e-05,47.191,50.355,262.2,1.465e+05,0.000,503.884,173.8,2.597e+00,4.996e-05,0.0,6.254e-05,7.568e-05,5.735e-05,-16.6,9.55,287.2,14.51,37.7,25.2,51.5,14.8,16.9,0.0,29.7,-38.6,46.6,-38.6,45.0,45.0,137.05,17.72,162.68,13.65,59.69,74.97,9.94,1377648.0,1.4901e+21,2.990e+02,1.400e+00,27.804,1.0000,2.9618e+19,2.60,1.99,36.40,1.4154e+21,95.66,94.99,28.00,4.5107e+19,1.74,3.03,16.00,-999.900
90500.0,362.000,76.30,138.50,2937.500,2575.500,1.040,163.7,3.228e+00,6.595e-05,47.067,50.285,261.8,1.465e+05,0.000,504.704,173.6,2.495e+00,4.808e-05,0.0,5.995e-05,7.254e-05,5.403e-05,-18.1,9.55,289.2,14.44,37.2,24.7,50.9,12.4,16.7,0.0,0.5,-35.9,17.2,-35.9,45.0,45.0,137.05,17.72,162.81,13.62,59.91,74.97,9.94,1377648.0,1.4284e+21,2.990e+02,1.400e+00,27.803,1.0000,2.8378e+19,2.60,1.99,36.40,1.3567e+21,95.66,94.98,28.00,4.3263e+19,1.74,3.03,16.00,-999.900
91000.0,364.000,76.60,139.00,2939.500,2575.500,1.039,163.2,3.084e+00,6.320e-05,47.020,50.263,261.4,1.465e+05,0.000,506.335,173.3,2.397e+00,4.626e-05,0.0,5.746e-05,6.952e-05,5.393e-05,-14.7,9.55,283.0,14.36,36.6,24.2,50.3,16.6,16.5,0.0,25.7,8.5,42.2,8.5,45.0,45.0,137.05,17.72,162.94,13.60,60.14,74.97,9.94,1377648.0,1.3690e+21,2.990e+02,1.400e+00,27.803,1.0000,2.7199e+19,2.60,1.99,36.40,1.3003e+21,95.66,94.98,28.00,4.1465e+19,1.74,3.03,16.00,-999.900
91500.0,366.000,76.90,139.50,2941.500,2575.500,1.038,162.6,2.946e+00,6.057e-05,46.889,50.155,261.0,1.465e+05,0.000,507.072,173.0,2.303e+00,4.452e-05,0.0,5.506e-05,6.663e-05,5.137e-05,-15.2,9.55,283.4,14.28,36.0,23.7,49.6,15.4,16.3,0.0,18.0,-1.6,34.3,-1.6,45.0,45.0,137.05,17.72,163.07,13.57,60.37,74.97,9.94,1377648.0,1.3119e+21,2.990e+02,1.400e+00,27.803,1.0000,2.6054e+19,2.60,1.99,36.40,1.2461e+21,95.66,94.98,28.00,3.9761e+19,1.74,3.03,16.00,-999.900
92000.0,368.000,77.20,140.00,2943.500,2575.500,1.036,162.1,2.814e+00,5.804e-05,46.839,50.151,260.6,1.465e+05,0.000,508.683,172.6,2.212e+00,4.285e-05,0.0,5.276e-05,6.384e-05,5.135e-05,-11.5,9.55,277.0,14.21,35.4,23.1,49.0,19.8,16.1,0.0,8.1,-20.3,24.2,-20.3,45.0,45.0,137.05,17.72,163.20,13.55,60.61,74.97,9.94,1377648.0,1.2570e+21,2.990e+02,1.400e+00,27.803,1.0000,2.4964e+19,2.60,1.99,36.40,1.1940e+21,95.66,94.98,28.00,3.8098e+19,1.74,3.03,16.00,-999.900
92500.0,370.000,77.50,140.50,2945.500,2575.500,1.035,161.6,2.687e+00,5.560e-05,46.788,50.115,260.1,1.465e+05,0.000,510.285,172.3,2.125e+00,4.124e-05,0.0,5.055e-05,6.116e-05,5.003e-05,-10.0,9.55,274.2,14.13,34.8,22.6,48.3,21.3,15.9,0.0,26.1,8.2,42.1,8.2,45.0,45.0,137.05,17.72,163.33,13.52,60.85,74.97,9.94,1377648.0,1.2043e+21,2.990e+02,1.400e+00,27.803,1.0000,2.3917e+19,2.60,1.99,36.40,1.1439e+21,95.66,94.98,28.00,3.6499e+19,1.74,3.03,16.00,-999.900
93000.0,372.000,77.80,141.00,2947.500,2575.500,1.033,161.1,2.565e+00,5.326e-05,46.649,50.019,259.7,1.465e+05,0.000,510.935,172.0,2.041e+00,3.969e-05,0.0,4.842e-05,5.859e-05,5.055e-05,-5.1,9.55,266.6,14.05,34.2,22.0,47.6,27.4,15.8,0.0,28.5,-6.6,44.2,-6.6,45.0,45.0,137.05,17.72,163.46,13.50,61.08,74.97,9.94,1377648.0,1.1536e+21,2.991e+02,1.400e+00,27.803,1.0000,2.2900e+19,2.60,1.99,36.40,1.0957e+21,95.66,94.98,28.00,3.4986e+19,1.75,3.03,16.00,-999.900
93500.0,374.000,78.10,141.50,2949.500,2575.500,1.032,160.5,2.449e+00,5.101e-05,46.596,49.982,259.3,1.465e+05,0.000,512.520,171.7,1.961e+00,3.820e-05,0.0,4.637e-05,5.611e-05,5.138e-05,0.7,9.55,258.4,13.98,33.5,21.4,46.9,34.5,15.6,0.0,26.5,6.9,42.1,6.9,45.0,45.0,137.05,17.72,163.60,13.47,61.33,74.97,9.94,1377648.0,1.1049e+21,2.991e+02,1.400e+00,27.803,1.0000,2.1933e+19,2.60,1.99,36.40,1.0495e+21,95.66,94.98,28.00,3.3508e+19,1.75,3.03,16.00,-999.900
94000.0,376.000,78.40,142.00,2951.500,2575.500,1.031,160.0,2.337e+00,4.885e-05,46.452,49.865,258.8,1.465e+05,0.000,513.099,171.3,1.883e+00,3.677e-05,0.0,4.441e-05,5.373e-05,4.750e-05,-2.8,9.55,262.5,13.90,32.9,20.8,46.1,29.2,15.4,0.0,2.2,15.9,17.6,15.9,45.0,45.0,137.05,17.72,163.73,13.45,61.57,74.97,9.94,1377648.0,1.0581e+21,2.991e+02,1.400e+00,27.803,1.0000,2.0994e+19,2.60,1.98,36.40,1.0050e+21,95.66,94.98,28.00,3.2109e+19,1.75,3.03,16.00,-999.900
94500.0,378.000,78.70,142.50,2953.500,2575.500,1.029,159.5,2.230e+00,4.677e-05,46.397,49.831,258.4,1.465e+05,0.000,514.667,171.0,1.809e+00,3.539e-05,0.0,4.252e-05,5.145e-05,4.462e-05,-4.6,9.55,264.6,13.82,32.2,20.1,45.4,26.1,15.2,0.0,-14.8,35.4,0.4,35.4,45.0,45.0,137.05,17.72,163.86,13.42,61.82,74.97,9.94,1377648.0,1.0131e+21,2.991e+02,1.400e+00,27.803,1.0000,2.0101e+19,2.60,1.98,36.40,9.6223e+20,95.66,94.98,28.00,3.0743e+19,1.75,3.03,16.00,-999.900
95000.0,380.000,79.00,143.00,2955.500,2575.500,1.028,158.9,2.128e+00,4.477e-05,46.247,49.664,258.0,1.465e+05,0.000,515.182,170.6,1.738e+00,3.406e-05,0.0,4.070e-05,4.925e-05,4.303e-05,-3.9,9.55,263.1,13.75,31.4,19.5,44.6,26.3,15.0,0.0,22.2,32.9,37.2,32.9,45.0,45.0,137.05,17.72,163.99,13.40,62.06,74.97,9.94,1377648.0,9.6983e+20,2.991e+02,1.400e+00,27.802,1.0000,1.9234e+19,2.60,1.98,36.40,9.2114e+20,95.66,94.98,28.00,2.9451e+19,1.75,3.04,16.00,-999.900
95500.0,382.000,79.30,143.50,2957.500,2575.500,1.026,158.4,2.029e+00,4.286e-05,46.191,49.663,257.5,1.465e+05,0.000,516.736,170.2,1.669e+00,3.279e-05,0.0,3.896e-05,4.714e-05,4.142e-05,-3.4,9.55,261.9,13.67,30.7,18.8,43.8,26.3,14.8,0.0,7.7,17.1,22.5,17.1,45.0,45.0,137.05,17.72,164.12,13.37,62.31,74.98,9.94,1377648.0,9.2827e+20,2.991e+02,1.400e+00,27.802,1.0000,1.8410e+19,2.60,1.98,36.40,8.8167e+20,95.66,94.98,28.00,2.8189e+19,1.75,3.04,16.00,-999.900
96000.0,384.000,79.60,144.00,2959.500,2575.500,1.025,157.8,1.935e+00,4.101e-05,46.133,49.614,257.1,1.465e+05,0.000,518.285,169.8,1.603e+00,3.156e-05,0.0,3.728e-05,4.511e-05,3.771e-05,-8.0,9.55,268.1,13.59,29.9,18.1,42.9,19.5,14.6,0.0,-23.0,48.1,-8.4,48.1,45.0,45.0,137.06,17.72,164.25,13.35,62.57,74.98,9.94,1377648.0,8.8834e+20,2.991e+02,1.400e+00,27.802,1.0000,1.7618e+19,2.60,1.98,36.40,8.4374e+20,95.66,94.98,28.00,2.6976e+19,1.75,3.04,16.00,-999.900
96500.0,386.000,79.90,144.50,2961.500,2575.500,1.024,157.2,1.845e+00,3.924e-05,45.978,49.477,256.6,1.465e+05,0.000,518.734,169.5,1.540e+00,3.038e-05,0.0,3.567e-05,4.316e-05,3.691e-05,-5.9,9.55,264.6,13.51,29.2,17.4,42.1,21.5,14.4,0.0,-28.8,73.8,-14.3,73.8,45.0,45.0,137.06,17.72,164.38,13.33,62.82,74.98,9.94,1377648.0,8.4997e+20,2.991e+02,1.400e+00,27.802,1.0000,1.6849e+19,2.60,1.98,36.40,8.0729e+20,95.66,94.98,28.00,2.5829e+19,1.75,3.04,16.00,-999.900
97000.0,388.000,80.20,145.00,2963.500,2575.500,1.022,156.7,1.759e+00,3.754e-05,45.916,49.423,256.1,1.465e+05,0.000,520.235,169.1,1.479e+00,2.924e-05,0.0,3.413e-05,4.130e-05,3.516e-05,-6.3,9.55,264.7,13.41,28.4,16.7,41.2,20.2,14.1,0.0,-51.1,103.1,-37.1,103.1,45.0,45.0,137.06,17.72,164.51,13.30,63.08,74.98,9.94,1377648.0,8.1317e+20,2.991e+02,1.400e+00,27.802,1.0000,1.6119e+19,2.60,1.98,36.40,7.7234e+20,95.66,94.98,28.00,2.4711e+19,1.75,3.04,16.00,-999.900
97500.0,390.000,80.50,145.50,2965.500,2575.500,1.021,156.1,1.676e+00,3.591e-05,45.753,49.258,255.7,1.465e+05,0.000,520.582,168.7,1.420e+00,2.815e-05,0.0,3.265e-05,3.950e-05,3.457e-05,-3.7,9.55,260.6,13.29,27.6,16.0,40.3,22.8,13.7,0.0,-50.5,107.6,-36.8,107.6,45.0,45.0,137.06,17.72,164.64,13.28,63.34,74.98,9.94,1377648.0,7.7784e+20,2.991e+02,1.400e+00,27.802,1.0000,1.5411e+19,2.59,1.98,36.40,7.3878e+20,95.66,94.98,28.00,2.3654e+19,1.75,3.04,16.00,-999.900
98000.0,392.000,80.80,146.00,2967.500,2575.500,1.019,155.5,1.597e+00,3.434e-05,45.688,49.208,255.2,1.465e+05,0.000,522.058,168.3,1.363e+00,2.710e-05,0.0,3.122e-05,3.778e-05,3.212e-05,-6.5,9.55,263.9,13.16,26.7,15.2,39.4,18.5,13.2,0.0,-51.4,96.5,-38.2,96.5,45.0,45.0,137.06,17.72,164.77,13.25,63.60,74.98,9.94,1377648.0,7.4390e+20,2.991e+02,1.400e+00,27.802,1.0000,1.4739e+19,2.59,1.98,36.40,7.0654e+20,95.66,94.98,28.00,2.2622e+19,1.75,3.04,16.00,-999.900
98500.0,394.000,81.10,146.50,2969.500,2575.500,1.018,154.9,1.522e+00,3.284e-05,45.522,48.980,254.7,1.465e+05,0.000,522.364,167.9,1.309e+00,2.608e-05,0.0,2.985e-05,3.612e-05,3.030e-05,-7.7,9.55,265.2,13.04,25.9,14.4,38.5,16.2,12.8,0.0,-37.9,105.7,-25.1,105.7,45.0,45.0,137.06,17.72,164.90,13.23,63.86,74.98,9.94,1377648.0,7.1128e+20,2.991e+02,1.400e+00,27.801,1.0000,1.4085e+19,2.59,1.98,36.40,6.7555e+20,95.66,94.98,28.00,2.1646e+19,1.75,3.04,16.00,-999.900
99000.0,396.000,81.40,147.00,2971.500,2575.500,1.017,154.4,1.449e+00,3.139e-05,45.457,48.979,254.3,1.465e+05,0.000,523.836,167.5,1.257e+00,2.511e-05,0.0,2.854e-05,3.453e-05,2.928e-05,-6.7,9.55,263.2,12.92,25.0,13.7,37.5,16.6,12.4,0.0,-46.8,75.0,-34.5,75.0,45.0,45.0,137.06,17.72,165.03,13.20,64.13,74.98,9.94,1377648.0,6.7995e+20,2.991e+02,1.400e+00,27.801,1.0000,1.3465e+19,2.59,1.98,36.40,6.4579e+20,95.66,94.98,28.00,2.0693e+19,1.75,3.04,16.00,-999.900
99500.0,398.000,81.70,147.50,2973.500,2575.500,1.015,153.8,1.380e+00,3.000e-05,45.391,48.912,253.8,1.465e+05,0.000,525.306,167.0,1.207e+00,2.417e-05,0.0,2.727e-05,3.300e-05,2.883e-05,-3.9,9.55,258.9,12.80,24.1,12.9,36.6,19.3,11.9,0.0,-72.6,83.5,-60.7,83.5,45.0,45.0,137.06,17.72,165.16,13.18,64.39,74.98,9.94,1377648.0,6.4985e+20,2.991e+02,1.400e+00,27.801,1.0000,1.2869e+19,2.59,1.98,36.40,6.1721e+20,95.66,94.98,28.00,1.9776e+19,1.75,3.04,16.00,-999.900
100000.0,400.000,82.00,148.00,2975.500,2575.500,1.014,153.2,1.313e+00,2.867e-05,45.222,48.735,253.3,1.465e+05,0.000,525.579,166.6,1.159e+00,2.326e-05,0.0,2.606e-05,3.153e-05,2.801e-05,-2.3,9.55,256.2,12.67,23.2,12.0,35.6,20.4,11.5,0.0,-58.7,67.1,-47.2,67.1,45.0,45.0,137.06,17.72,165.29,13.15,64.66,74.98,9.94,1377648.0,6.2095e+20,2.991e+02,1.400e+00,27.801,1.0000,1.2290e+19,2.59,1.98,36.40,5.8974e+20,95.66,94.98,28.00,1.8911e+19,1.75,3.05,16.00,-999.900
