ElapsedTime_s,Height_km,Latitude_deg,LongitudeW_deg,TotalRadius_km,LatitudeRadius_km,Gravity_ms2,Temperature_K,Pressure_Pa,Density_kgm3,PressureScaleHeight_km,DensityScaleHeight_km,SpeedOfSound_ms,PressureAtSurface_Pa,SigmaLevel,PressureAltitude_km,ReferenceTemperature_K,ReferencePressure_Pa,ReferenceDensity_kgm3,ProfileWeight,LowDensity_kgm3,HighDensity_kgm3,PerturbedDensity_kgm3,DensityPerturbation_pct,DensityStandardDeviation_pct,PerturbedSpeedOfSound_ms,RelativeStepSize,DensityDeviation_pct,LowDensityDeviation_pct,HighDensityDeviation_pct,PerturbedDensityDeviation_pct,EWWind_ms,NSWind_ms,EWWindPerturbation_ms,NSWindPerturbation_ms,PerturbedEWWind_ms,PerturbedNSWind_ms,EWStandardDeviation_ms,NSStandardDeviation_ms,LongitudeOfTheSun,SubsolarLatitude_deg,SubsolarLongitudeW_deg,LocalSolarTime_hr,SolarZenithAngle_deg,OneWayLightTime_min,OrbitalRadius_AU,SecondsPerSol,TotalNumberDensity_m3,SpecificGasConstant_JkgK,SpecificHeatRatio,AverageMolecularWeight,CompressibilityFactor,Arnd_m3,Armass_pct,Armole_pct,Aramw,N2nd_m3,N2mass_pct,N2mole_pct,N2amw,CH4nd_m3,CH4mass_pct,CH4mole_pct,CH4amw,MinMaxFactor
71500.0,286.000,64.90,119.50,2861.500,2575.500,1.096,188.9,1.601e+01,2.876e-04,50.878,50.374,279.6,1.527e+05,0.000,466.193,178.1,1.158e+01,2.175e-04,0.0,2.614e-04,3.163e-04,3.162e-04,9.9,9.55,266.7,32.53,32.2,20.2,45.4,45.4,87.3,0.0,72.1,-86.3,159.4,-86.3,45.0,45.0,137.05,17.72,157.85,14.56,53.66,74.96,9.94,1377648.0,6.0204e+21,2.948e+02,1.404e+00,28.118,0.9970,2.4782e+20,5.33,4.12,36.40,5.6585e+21,93.59,93.99,28.00,1.1404e+20,1.08,1.89,16.00,0.441
72000.0,288.000,65.20,120.00,2863.500,2575.500,1.095,189.0,1.541e+01,2.767e-04,50.886,50.381,279.7,1.528e+05,0.000,468.218,178.1,1.112e+01,2.087e-04,0.0,2.515e-04,3.043e-04,2.726e-04,-1.4,9.55,281.8,32.26,32.5,20.5,45.8,30.6,86.9,0.0,89.0,-62.2,175.9,-62.2,45.0,45.0,137.05,17.72,157.98,14.53,53.75,74.96,9.94,1377648.0,5.7910e+21,2.948e+02,1.404e+00,28.120,0.9970,2.3893e+20,5.34,4.13,36.40,5.4426e+21,93.58,93.98,28.00,1.0953e+20,1.08,1.89,16.00,0.442
72500.0,290.000,65.50,120.50,2865.500,2575.500,1.093,189.1,1.484e+01,2.661e-04,50.894,50.388,279.8,1.528e+05,0.000,470.243,178.2,1.067e+01,2.003e-04,0.0,2.419e-04,2.927e-04,2.609e-04,-2.0,9.55,282.6,31.99,32.9,20.8,46.2,30.3,86.4,0.0,98.5,-56.6,184.9,-56.6,45.0,45.0,137.05,17.72,158.11,14.51,53.85,74.96,9.94,1377648.0,5.5704e+21,2.948e+02,1.404e+00,28.121,0.9970,2.3035e+20,5.35,4.14,36.40,5.2348e+21,93.57,93.98,28.00,1.0520e+20,1.07,1.89,16.00,0.444
73000.0,292.000,65.80,121.00,2867.500,2575.500,1.092,189.2,1.428e+01,2.561e-04,51.124,50.736,279.9,1.528e+05,0.000,474.321,178.2,1.024e+01,1.922e-04,0.0,2.328e-04,2.817e-04,2.454e-04,-4.2,9.55,285.9,31.72,33.2,21.1,46.6,27.7,85.9,0.0,57.7,-56.3,143.6,-56.3,45.0,45.0,137.05,17.72,158.24,14.48,53.95,74.96,9.94,1377648.0,5.3596e+21,2.948e+02,1.404e+00,28.122,0.9970,2.2214e+20,5.36,4.14,36.40,5.0364e+21,93.56,93.97,28.00,1.0107e+20,1.07,1.89,16.00,0.445
73500.0,294.000,66.10,121.50,2869.500,2575.500,1.090,189.3,1.375e+01,2.464e-04,51.132,50.743,279.9,1.528e+05,0.000,476.346,178.2,9.829e+00,1.845e-04,0.0,2.240e-04,2.711e-04,2.314e-04,-6.1,9.55,288.9,31.46,33.6,21.4,46.9,25.4,85.5,0.0,75.1,-38.8,160.5,-38.8,45.0,45.0,137.05,17.72,158.37,14.46,54.05,74.96,9.94,1377648.0,5.1568e+21,2.948e+02,1.404e+00,28.123,0.9970,2.1422e+20,5.38,4.15,36.40,4.8455e+21,93.55,93.96,28.00,9.7109e+19,1.07,1.88,16.00,0.447
74000.0,296.000,66.40,122.00,2871.500,2575.500,1.089,189.4,1.324e+01,2.371e-04,51.351,51.102,280.0,1.528e+05,0.000,480.342,178.2,9.435e+00,1.771e-04,0.0,2.156e-04,2.609e-04,2.150e-04,-9.3,9.55,294.0,31.19,33.9,21.7,47.3,21.4,85.0,0.0,66.8,-22.5,151.8,-22.5,45.0,45.0,137.05,17.72,158.50,14.43,54.16,74.96,9.94,1377648.0,4.9624e+21,2.947e+02,1.404e+00,28.124,0.9970,2.0660e+20,5.39,4.16,36.40,4.6625e+21,93.54,93.96,28.00,9.3314e+19,1.07,1.88,16.00,0.448
74500.0,298.000,66.70,122.50,2873.500,2575.500,1.087,189.5,1.275e+01,2.283e-04,51.359,51.109,280.0,1.529e+05,0.000,482.367,178.2,9.058e+00,1.700e-04,0.0,2.075e-04,2.511e-04,2.163e-04,-5.2,9.55,287.6,30.93,34.3,22.1,47.7,27.3,84.5,0.0,20.5,-45.4,105.0,-45.4,45.0,45.0,137.05,17.72,158.63,14.41,54.28,74.96,9.94,1377648.0,4.7759e+21,2.947e+02,1.404e+00,28.125,0.9970,1.9927e+20,5.40,4.17,36.40,4.4870e+21,93.53,93.95,28.00,8.9681e+19,1.07,1.88,16.00,0.449
75000.0,300.000,67.00,123.00,2875.500,2575.500,1.086,189.5,1.227e+01,2.197e-04,51.366,51.116,280.1,1.529e+05,0.000,484.393,178.2,8.695e+00,1.632e-04,0.0,1.997e-04,2.417e-04,2.030e-04,-7.6,9.55,291.4,30.67,34.6,22.4,48.1,24.4,84.0,0.0,16.7,-40.8,100.7,-40.8,45.0,45.0,137.05,17.72,158.76,14.38,54.39,74.96,9.94,1377648.0,4.5965e+21,2.947e+02,1.404e+00,28.126,0.9970,1.9220e+20,5.41,4.18,36.40,4.3181e+21,93.52,93.94,28.00,8.6192e+19,1.07,1.88,16.00,0.451
75500.0,302.000,67.30,123.50,2877.500,2575.500,1.084,189.6,1.182e+01,2.115e-04,51.571,51.441,280.1,1.529e+05,0.000,488.273,178.2,8.348e+00,1.567e-04,0.0,1.923e-04,2.327e-04,1.891e-04,-10.6,9.55,296.3,30.41,35.0,22.7,48.5,20.6,83.5,0.0,5.7,-36.3,89.2,-36.3,45.0,45.0,137.05,17.72,158.90,14.36,54.52,74.96,9.94,1377648.0,4.4249e+21,2.947e+02,1.404e+00,28.127,0.9970,1.8542e+20,5.42,4.19,36.40,4.1566e+21,93.51,93.94,28.00,8.2860e+19,1.07,1.87,16.00,0.452
76000.0,304.000,67.60,124.00,2879.500,2575.500,1.083,189.6,1.138e+01,2.036e-04,51.579,51.448,280.2,1.529e+05,0.000,490.299,178.1,8.015e+00,1.505e-04,0.0,1.851e-04,2.240e-04,1.815e-04,-10.9,9.55,296.8,30.15,35.3,23.0,48.9,20.6,83.0,0.0,-18.3,-23.8,64.7,-23.8,45.0,45.0,137.05,17.72,159.03,14.34,54.64,74.96,9.94,1377648.0,4.2597e+21,2.947e+02,1.404e+00,28.128,0.9970,1.7888e+20,5.43,4.20,36.40,4.0011e+21,93.50,93.93,28.00,7.9658e+19,1.06,1.87,16.00,0.454
76500.0,306.000,67.90,124.50,2881.500,2575.500,1.081,189.7,1.096e+01,1.961e-04,51.775,51.801,280.2,1.529e+05,0.000,494.117,178.1,7.696e+00,1.445e-04,0.0,1.782e-04,2.157e-04,1.731e-04,-11.7,9.55,298.2,29.89,35.7,23.3,49.2,19.8,82.5,0.0,-11.1,17.9,71.4,17.9,45.0,45.0,137.05,17.72,159.16,14.31,54.77,74.96,9.94,1377648.0,4.1012e+21,2.947e+02,1.404e+00,28.129,0.9970,1.7258e+20,5.45,4.21,36.40,3.8520e+21,93.49,93.92,28.00,7.6592e+19,1.06,1.87,16.00,0.455
77000.0,308.000,68.20,125.00,2883.500,2575.500,1.080,189.7,1.056e+01,1.888e-04,51.782,51.808,280.2,1.530e+05,0.000,496.144,178.1,7.390e+00,1.388e-04,0.0,1.716e-04,2.077e-04,1.782e-04,-5.6,9.55,288.4,29.63,36.0,23.7,49.6,28.4,82.0,0.0,26.0,-34.6,108.0,-34.6,45.0,45.0,137.05,17.72,159.29,14.29,54.91,74.96,9.94,1377648.0,3.9491e+21,2.947e+02,1.405e+00,28.130,0.9970,1.6653e+20,5.46,4.22,36.40,3.7089e+21,93.48,93.92,28.00,7.3654e+19,1.06,1.87,16.00,0.456
77500.0,310.000,68.50,125.50,2885.500,2575.500,1.078,189.7,1.017e+01,1.818e-04,51.790,51.815,280.2,1.530e+05,0.000,498.170,178.0,7.096e+00,1.333e-04,0.0,1.653e-04,2.000e-04,1.805e-04,-0.7,9.55,281.2,29.37,36.4,24.0,50.0,35.4,81.5,0.0,23.2,-30.0,104.7,-30.0,45.0,45.0,137.05,17.72,159.42,14.26,55.05,74.96,9.94,1377648.0,3.8027e+21,2.947e+02,1.405e+00,28.131,0.9970,1.6068e+20,5.47,4.23,36.40,3.5711e+21,93.47,93.91,28.00,7.0830e+19,1.06,1.86,16.00,0.458
78000.0,312.000,68.80,126.00,2887.500,2575.500,1.077,189.8,9.792e+00,1.751e-04,51.970,52.110,280.2,1.530e+05,0.000,501.851,177.9,6.814e+00,1.281e-04,0.0,1.592e-04,1.926e-04,1.754e-04,0.1,9.55,280.0,29.12,36.7,24.3,50.4,36.9,81.0,0.0,3.9,-55.6,84.8,-55.6,45.0,45.0,137.05,17.72,159.55,14.24,55.19,74.96,9.94,1377648.0,3.6624e+21,2.946e+02,1.405e+00,28.132,0.9970,1.5506e+20,5.48,4.23,36.40,3.4392e+21,93.46,93.91,28.00,6.8131e+19,1.06,1.86,16.00,0.459
78500.0,314.000,69.10,126.50,2889.500,2575.500,1.075,189.8,9.432e+00,1.687e-04,51.977,52.117,280.2,1.530e+05,0.000,503.878,177.9,6.544e+00,1.230e-04,0.0,1.534e-04,1.856e-04,1.751e-04,3.8,9.55,275.0,28.86,37.1,24.6,50.8,42.3,80.5,0.0,-13.8,-67.9,66.7,-67.9,45.0,45.0,137.05,17.72,159.68,14.21,55.34,74.96,9.94,1377648.0,3.5274e+21,2.946e+02,1.405e+00,28.133,0.9970,1.4964e+20,5.49,4.24,36.40,3.3122e+21,93.45,93.90,28.00,6.5536e+19,1.06,1.86,16.00,0.460
79000.0,316.000,69.40,127.00,2891.500,2575.500,1.074,189.8,9.086e+00,1.625e-04,52.143,52.448,280.2,1.530e+05,0.000,507.443,177.8,6.285e+00,1.182e-04,0.0,1.477e-04,1.788e-04,1.621e-04,-0.2,9.55,280.6,28.60,37.5,25.0,51.2,37.1,79.9,0.0,-2.1,-20.8,77.8,-20.8,45.0,45.0,137.05,17.72,159.81,14.19,55.49,74.97,9.94,1377648.0,3.3977e+21,2.946e+02,1.405e+00,28.134,0.9970,1.4442e+20,5.50,4.25,36.40,3.1902e+21,93.45,93.89,28.00,6.3048e+19,1.06,1.86,16.00,0.461
79500.0,318.000,69.70,127.50,2893.500,2575.500,1.072,189.8,8.753e+00,1.566e-04,52.151,52.455,280.2,1.531e+05,0.000,509.471,177.7,6.036e+00,1.136e-04,0.0,1.423e-04,1.722e-04,1.601e-04,2.3,9.55,277.1,28.35,37.8,25.3,51.6,41.0,79.4,0.0,16.0,-33.8,95.4,-33.8,45.0,45.0,137.05,17.72,159.94,14.16,55.64,74.97,9.94,1377648.0,3.2732e+21,2.946e+02,1.405e+00,28.135,0.9970,1.3940e+20,5.51,4.26,36.40,3.0731e+21,93.44,93.89,28.00,6.0663e+19,1.05,1.85,16.00,0.463
80000.0,320.000,70.00,128.00,2895.500,2575.500,1.071,189.8,8.432e+00,1.508e-04,52.158,52.461,280.2,1.531e+05,0.000,511.498,177.6,5.797e+00,1.091e-04,0.0,1.371e-04,1.659e-04,1.491e-04,-1.1,9.55,281.8,28.10,38.2,25.6,52.0,36.6,78.9,0.0,7.6,-34.9,86.4,-34.9,45.0,45.0,137.05,17.72,160.07,14.14,55.80,74.97,9.94,1377648.0,3.1532e+21,2.946e+02,1.405e+00,28.136,0.9970,1.3455e+20,5.52,4.27,36.40,2.9603e+21,93.43,93.88,28.00,5.8369e+19,1.05,1.85,16.00,0.464
80500.0,322.000,70.30,128.50,2897.500,2575.500,1.069,189.7,8.124e+00,1.453e-04,52.310,52.773,280.2,1.531e+05,0.000,514.943,177.5,5.568e+00,1.049e-04,0.0,1.321e-04,1.599e-04,1.362e-04,-6.3,9.55,289.5,27.85,38.6,26.0,52.4,29.8,78.3,0.0,-2.4,-42.9,75.9,-42.9,45.0,45.0,137.05,17.72,160.20,14.11,55.96,74.97,9.94,1377648.0,3.0383e+21,2.946e+02,1.405e+00,28.137,0.9969,1.2989e+20,5.53,4.27,36.40,2.8523e+21,93.42,93.88,28.00,5.6176e+19,1.05,1.85,16.00,0.465
81000.0,324.000,70.60,129.00,2899.500,2575.500,1.068,189.7,7.827e+00,1.401e-04,52.318,52.779,280.2,1.531e+05,0.000,516.970,177.4,5.348e+00,1.008e-04,0.0,1.273e-04,1.541e-04,1.397e-04,-0.3,9.55,280.6,27.59,38.9,26.3,52.8,38.5,77.8,0.0,-17.2,-54.0,60.6,-54.0,45.0,45.0,137.05,17.72,160.33,14.09,56.13,74.97,9.94,1377648.0,2.9276e+21,2.946e+02,1.405e+00,28.138,0.9969,1.2539e+20,5.54,4.28,36.40,2.7482e+21,93.41,93.87,28.00,5.4065e+19,1.05,1.85,16.00,0.466
81500.0,326.000,70.90,129.50,2901.500,2575.500,1.066,189.7,7.541e+00,1.350e-04,52.455,53.074,280.1,1.531e+05,0.000,520.283,177.3,5.137e+00,9.690e-05,0.0,1.227e-04,1.485e-04,1.359e-04,0.6,9.55,279.2,27.34,39.3,26.6,53.2,40.2,77.2,0.0,-29.5,-74.2,47.7,-74.2,45.0,45.0,137.05,17.72,160.46,14.06,56.30,74.97,9.94,1377648.0,2.8213e+21,2.946e+02,1.405e+00,28.139,0.9969,1.2105e+20,5.55,4.29,36.40,2.6482e+21,93.40,93.86,28.00,5.2041e+19,1.05,1.84,16.00,0.468
82000.0,328.000,71.20,130.00,2903.500,2575.500,1.065,189.6,7.266e+00,1.301e-04,52.463,53.080,280.1,1.531e+05,0.000,522.311,177.2,4.935e+00,9.315e-05,0.0,1.183e-04,1.431e-04,1.251e-04,-3.8,9.55,285.6,27.09,39.7,27.0,53.6,34.3,76.7,0.0,-51.5,-49.8,25.2,-49.8,45.0,45.0,137.05,17.72,160.59,14.04,56.47,74.97,9.94,1377648.0,2.7190e+21,2.946e+02,1.405e+00,28.140,0.9969,1.1688e+20,5.56,4.30,36.40,2.5521e+21,93.39,93.86,28.00,5.0098e+19,1.05,1.84,16.00,0.469
82500.0,330.000,71.50,130.50,2905.500,2575.500,1.063,189.6,7.001e+00,1.254e-04,52.470,53.087,280.1,1.532e+05,0.000,524.338,177.0,4.740e+00,8.955e-05,0.0,1.140e-04,1.379e-04,1.210e-04,-3.5,9.55,285.1,26.84,40.0,27.3,54.0,35.1,76.1,0.0,-53.7,-9.0,22.4,-9.0,45.0,45.0,137.05,17.72,160.72,14.01,56.65,74.97,9.94,1377648.0,2.6205e+21,2.946e+02,1.405e+00,28.141,0.9969,1.1284e+20,5.57,4.31,36.40,2.4594e+21,93.38,93.85,28.00,4.8229e+19,1.05,1.84,16.00,0.470
83000.0,332.000,71.80,131.00,2907.500,2575.500,1.062,189.5,6.747e+00,1.209e-04,52.594,53.379,280.0,1.532e+05,0.000,527.535,176.9,4.553e+00,8.609e-05,0.0,1.099e-04,1.330e-04,1.050e-04,-13.2,9.55,300.5,26.59,40.4,27.6,54.4,21.9,75.5,0.0,-75.7,3.5,-0.2,3.5,45.0,45.0,137.05,17.72,160.85,13.99,56.83,74.97,9.94,1377648.0,2.5260e+21,2.945e+02,1.405e+00,28.142,0.9969,1.0896e+20,5.58,4.31,36.40,2.3706e+21,93.38,93.85,28.00,4.6439e+19,1.05,1.84,16.00,0.471
83500.0,334.000,72.10,131.50,2909.500,2575.500,1.061,189.4,6.501e+00,1.165e-04,52.601,53.385,279.9,1.532e+05,0.000,529.563,176.7,4.374e+00,8.277e-05,0.0,1.059e-04,1.282e-04,1.042e-04,-10.6,9.55,296.1,26.35,40.8,28.0,54.9,25.9,75.0,0.0,-59.5,-22.3,15.4,-22.3,45.0,45.0,137.05,17.72,160.98,13.97,57.01,74.97,9.94,1377648.0,2.4350e+21,2.945e+02,1.405e+00,28.143,0.9969,1.0521e+20,5.59,4.32,36.40,2.2850e+21,93.37,93.84,28.00,4.4717e+19,1.04,1.84,16.00,0.472
84000.0,336.000,72.40,132.00,2911.500,2575.500,1.059,189.3,6.265e+00,1.123e-04,52.709,53.670,279.9,1.532e+05,0.000,532.603,176.6,4.202e+00,7.959e-05,0.0,1.021e-04,1.236e-04,1.020e-04,-9.3,9.55,293.8,26.10,41.2,28.3,55.3,28.1,74.4,0.0,-24.0,-53.9,50.4,-53.9,45.0,45.0,137.05,17.72,161.11,13.94,57.20,74.97,9.94,1377648.0,2.3474e+21,2.945e+02,1.405e+00,28.143,0.9969,1.0160e+20,5.60,4.33,36.40,2.2027e+21,93.36,93.84,28.00,4.3064e+19,1.04,1.83,16.00,0.473
84500.0,338.000,72.70,132.50,2913.500,2575.500,1.058,189.2,6.037e+00,1.083e-04,52.716,53.676,279.8,1.532e+05,0.000,534.632,176.4,4.037e+00,7.654e-05,0.0,9.848e-05,1.192e-04,9.512e-05,-12.2,9.55,298.6,25.85,41.5,28.7,55.7,24.3,73.8,0.0,-30.5,-66.1,43.3,-66.1,45.0,45.0,137.05,17.72,161.25,13.92,57.39,74.97,9.94,1377648.0,2.2632e+21,2.945e+02,1.405e+00,28.144,0.9969,9.8120e+19,5.61,4.34,36.40,2.1236e+21,93.35,93.83,28.00,4.1476e+19,1.04,1.83,16.00,0.475
85000.0,340.000,73.00,133.00,2915.500,2575.500,1.056,189.1,5.818e+00,1.044e-04,52.723,53.682,279.7,1.532e+05,0.000,536.659,176.2,3.878e+00,7.360e-05,0.0,9.495e-05,1.149e-04,8.909e-05,-14.7,9.55,302.9,25.60,41.9,29.0,56.1,21.0,73.2,0.0,-17.8,-52.6,55.4,-52.6,45.0,45.0,137.05,17.72,161.38,13.89,57.58,74.97,9.94,1377648.0,2.1820e+21,2.945e+02,1.405e+00,28.145,0.9969,9.4755e+19,5.62,4.34,36.40,2.0473e+21,93.34,93.83,28.00,3.9948e+19,1.04,1.83,16.00,0.476
85500.0,342.000,73.30,133.50,2917.500,2575.500,1.055,189.0,5.607e+00,1.007e-04,52.812,53.948,279.6,1.533e+05,0.000,539.525,176.0,3.725e+00,7.079e-05,0.0,9.157e-05,1.108e-04,8.718e-05,-13.4,9.55,300.6,25.36,42.3,29.4,56.5,23.2,72.6,0.0,-1.2,-63.9,71.4,-63.9,45.0,45.0,137.05,17.72,161.51,13.87,57.78,74.97,9.94,1377648.0,2.1042e+21,2.945e+02,1.405e+00,28.146,0.9969,9.1518e+19,5.62,4.35,36.40,1.9742e+21,93.34,93.82,28.00,3.8484e+19,1.04,1.83,16.00,0.477
86000.0,344.000,73.60,134.00,2919.500,2575.500,1.053,188.9,5.403e+00,9.714e-05,52.819,53.954,279.5,1.533e+05,0.000,541.553,175.8,3.579e+00,6.808e-05,0.0,8.831e-05,1.069e-04,8.045e-05,-17.2,9.55,307.2,25.11,42.7,29.7,56.9,18.2,72.0,0.0,33.0,-60.5,104.9,-60.5,45.0,45.0,137.05,17.72,161.64,13.84,57.98,74.97,9.94,1377648.0,2.0290e+21,2.945e+02,1.405e+00,28.147,0.9969,8.8390e+19,5.63,4.36,36.40,1.9036e+21,93.33,93.82,28.00,3.7074e+19,1.04,1.83,16.00,0.478
86500.0,346.000,73.90,134.50,2921.500,2575.500,1.052,188.8,5.208e+00,9.369e-05,52.898,54.225,279.4,1.533e+05,0.000,544.314,175.6,3.438e+00,6.549e-05,0.0,8.517e-05,1.031e-04,7.729e-05,-17.5,9.55,307.6,24.87,43.1,30.1,57.4,18.0,71.4,0.0,8.7,-65.8,80.1,-65.8,45.0,45.0,137.05,17.72,161.77,13.82,58.18,74.97,9.94,1377648.0,1.9568e+21,2.945e+02,1.405e+00,28.147,0.9969,8.5374e+19,5.64,4.36,36.40,1.8357e+21,93.32,93.81,28.00,3.5719e+19,1.04,1.83,16.00,0.479
87000.0,348.000,74.20,135.00,2923.500,2575.500,1.050,188.6,5.019e+00,9.036e-05,52.904,54.231,279.3,1.533e+05,0.000,546.342,175.4,3.303e+00,6.299e-05,0.0,8.215e-05,9.940e-05,7.550e-05,-16.4,9.55,305.6,24.62,43.4,30.4,57.8,19.9,70.8,0.0,15.2,-23.9,85.9,-23.9,45.0,45.0,137.05,17.72,161.90,13.79,58.39,74.97,9.94,1377648.0,1.8872e+21,2.945e+02,1.405e+00,28.148,0.9969,8.2466e+19,5.65,4.37,36.40,1.7704e+21,93.31,93.81,28.00,3.4418e+19,1.04,1.82,16.00,0.480
87500.0,350.000,74.50,135.50,2925.500,2575.500,1.049,188.5,4.837e+00,8.716e-05,52.911,54.237,279.2,1.533e+05,0.000,548.370,175.2,3.174e+00,6.060e-05,0.0,7.923e-05,9.587e-05,7.333e-05,-15.9,9.55,304.4,24.38,43.8,30.8,58.2,21.0,70.1,0.0,14.3,-40.7,84.5,-40.7,45.0,45.0,137.05,17.72,162.03,13.77,58.60,74.97,9.94,1377648.0,1.8202e+21,2.945e+02,1.405e+00,28.149,0.9969,7.9654e+19,5.66,4.38,36.40,1.7074e+21,93.31,93.80,28.00,3.3164e+19,1.04,1.82,16.00,0.481
88000.0,352.000,74.80,136.00,2927.500,2575.500,1.048,188.3,4.662e+00,8.408e-05,52.967,54.489,279.1,1.533e+05,0.000,550.912,174.9,3.049e+00,5.830e-05,0.0,7.644e-05,9.249e-05,6.736e-05,-19.9,9.55,311.8,24.22,44.2,31.1,58.6,15.5,69.5,0.0,18.6,-10.6,88.1,-10.6,45.0,45.0,137.05,17.72,162.16,13.74,58.81,74.97,9.94,1377648.0,1.7558e+21,2.945e+02,1.405e+00,28.150,0.9969,7.6948e+19,5.67,4.38,36.40,1.6469e+21,93.30,93.80,28.00,3.1962e+19,1.03,1.82,16.00,0.482
88500.0,354.000,75.10,136.50,2929.500,2575.500,1.046,188.1,4.493e+00,8.111e-05,52.974,54.495,279.0,1.533e+05,0.000,552.940,174.7,2.929e+00,5.609e-05,0.0,7.374e-05,8.922e-05,7.110e-05,-12.3,9.55,297.9,24.06,44.6,31.5,59.1,26.8,68.8,0.0,46.2,-6.6,115.0,-6.6,45.0,45.0,137.05,17.72,162.29,13.72,59.02,74.97,9.94,1377648.0,1.6937e+21,2.944e+02,1.405e+00,28.150,0.9969,7.4332e+19,5.68,4.39,36.40,1.5885e+21,93.29,93.79,28.00,3.0805e+19,1.03,1.82,16.00,0.483
89000.0,356.000,75.40,137.00,2931.500,2575.500,1.045,187.9,4.330e+00,7.826e-05,52.997,55.093,278.8,1.534e+05,0.000,555.138,174.4,2.814e+00,5.396e-05,0.0,7.115e-05,8.609e-05,6.727e-05,-14.0,9.55,300.7,23.90,45.0,31.8,59.5,24.7,68.2,0.0,29.2,-34.3,97.4,-34.3,45.0,45.0,137.05,17.72,162.42,13.69,59.24,74.97,9.94,1377648.0,1.6341e+21,2.944e+02,1.405e+00,28.151,0.9969,7.1818e+19,5.68,4.40,36.40,1.5326e+21,93.28,93.79,28.00,2.9695e+19,1.03,1.82,16.00,0.484
89500.0,358.000,75.70,137.50,2933.500,2575.500,1.043,187.7,4.174e+00,7.553e-05,53.004,55.100,278.6,1.534e+05,0.000,557.166,174.1,2.703e+00,5.192e-05,0.0,6.866e-05,8.308e-05,6.426e-05,-14.9,9.55,302.1,23.74,45.5,32.2,60.0,23.7,67.5,0.0,34.9,-25.6,102.4,-25.6,45.0,45.0,137.05,17.72,162.55,13.67,59.46,74.97,9.94,1377648.0,1.5769e+21,2.944e+02,1.405e+00,28.152,0.9969,6.9401e+19,5.69,4.40,36.40,1.4789e+21,93.28,93.78,28.00,2.8633e+19,1.03,1.82,16.00,0.485
90000.0,360.000,76.00,138.00,2935.500,2575.500,1.042,187.4,4.022e+00,7.289e-05,53.010,55.106,278.4,1.534e+05,0.000,559.194,173.8,2.597e+00,4.996e-05,0.0,6.626e-05,8.018e-05,6.086e-05,-16.5,9.55,304.7,23.58,45.9,32.6,60.5,21.8,66.9,0.0,-3.0,-22.8,63.8,-22.8,45.0,45.0,137.05,17.72,162.68,13.65,59.69,74.97,9.94,1377648.0,1.5217e+21,2.944e+02,1.405e+00,28.152,0.9969,6.7063e+19,5.70,4.41,36.40,1.4271e+21,93.27,93.78,28.00,2.7608e+19,1.03,1.81,16.00,0.486
90500.0,362.000,76.30,138.50,2937.500,2575.500,1.040,187.2,3.877e+00,7.035e-05,52.996,55.320,278.2,1.534e+05,0.000,561.010,173.6,2.495e+00,4.808e-05,0.0,6.395e-05,7.738e-05,6.191e-05,-12.0,9.55,296.6,23.41,46.3,33.0,61.0,28.8,66.2,0.0,28.8,32.1,95.0,32.1,45.0,45.0,137.05,17.72,162.81,13.62,59.91,74.97,9.94,1377648.0,1.4687e+21,2.944e+02,1.405e+00,28.153,0.9969,6.4811e+19,5.71,4.41,36.40,1.3773e+21,93.26,93.77,28.00,2.6625e+19,1.03,1.81,16.00,0.487
91000.0,364.000,76.60,139.00,2939.500,2575.500,1.039,186.9,3.736e+00,6.790e-05,53.002,55.327,278.0,1.534e+05,0.000,563.037,173.3,2.397e+00,4.626e-05,0.0,6.173e-05,7.469e-05,5.936e-05,-12.6,9.55,297.4,23.25,46.8,33.4,61.4,28.3,65.5,0.0,18.3,16.7,83.8,16.7,45.0,45.0,137.05,17.72,162.94,13.60,60.14,74.97,9.94,1377648.0,1.4175e+21,2.944e+02,1.405e+00,28.154,0.9969,6.2632e+19,5.71,4.42,36.40,1.3292e+21,93.26,93.77,28.00,2.5677e+19,1.03,1.81,16.00,0.488
91500.0,366.000,76.90,139.50,2941.500,2575.500,1.038,186.6,3.601e+00,6.554e-05,52.972,55.484,277.8,1.534e+05,0.000,564.669,173.0,2.303e+00,4.452e-05,0.0,5.958e-05,7.209e-05,6.034e-05,-7.9,9.55,289.5,23.08,47.2,33.8,61.9,35.5,64.8,0.0,5.5,-8.6,70.3,-8.6,45.0,45.0,137.05,17.72,163.07,13.57,60.37,74.97,9.94,1377648.0,1.3682e+21,2.944e+02,1.405e+00,28.154,0.9969,6.0528e+19,5.72,4.42,36.40,1.2829e+21,93.25,93.77,28.00,2.4765e+19,1.03,1.81,16.00,0.489
92000.0,368.000,77.20,140.00,2943.500,2575.500,1.036,186.3,3.470e+00,6.326e-05,52.978,55.491,277.6,1.534e+05,0.000,566.695,172.6,2.212e+00,4.285e-05,0.0,5.751e-05,6.959e-05,5.935e-05,-6.2,9.55,286.6,22.91,47.6,34.2,62.4,38.5,64.1,0.0,28.1,26.1,92.2,26.1,45.0,45.0,137.05,17.72,163.20,13.55,60.61,74.97,9.94,1377648.0,1.3206e+21,2.944e+02,1.405e+00,28.155,0.9969,5.8495e+19,5.73,4.43,36.40,1.2382e+21,93.25,93.76,28.00,2.3886e+19,1.03,1.81,16.00,0.489
