ElapsedTime_s,Height_km,Latitude_deg,LongitudeW_deg,TotalRadius_km,LatitudeRadius_km,Gravity_ms2,Temperature_K,Pressure_Pa,Density_kgm3,PressureScaleHeight_km,DensityScaleHeight_km,SpeedOfSound_ms,PressureAtSurface_Pa,SigmaLevel,PressureAltitude_km,ReferenceTemperature_K,ReferencePressure_Pa,ReferenceDensity_kgm3,ProfileWeight,LowDensity_kgm3,HighDensity_kgm3,PerturbedDensity_kgm3,DensityPerturbation_pct,DensityStandardDeviation_pct,PerturbedSpeedOfSound_ms,RelativeStepSize,DensityDeviation_pct,LowDensityDeviation_pct,HighDensityDeviation_pct,PerturbedDensityDeviation_pct,EWWind_ms,NSWind_ms,EWWindPerturbation_ms,NSWindPerturbation_ms,PerturbedEWWind_ms,PerturbedNSWind_ms,EWStandardDeviation_ms,NSStandardDeviation_ms,LongitudeOfTheSun,SubsolarLatitude_deg,SubsolarLongitudeW_deg,LocalSolarTime_hr,SolarZenithAngle_deg,OneWayLightTime_min,OrbitalRadius_AU,SecondsPerSol,TotalNumberDensity_m3,SpecificGasConstant_JkgK,SpecificHeatRatio,AverageMolecularWeight,CompressibilityFactor,CO2nd_m3,CO2mass_pct,CO2mole_pct,CO2amw,COnd_m3,COmass_pct,COmole_pct,COamw,N2nd_m3,N2mass_pct,N2mole_pct,N2amw,Hend_m3,Hemass_pct,Hemole_pct,Heamw,Hnd_m3,Hmass_pct,Hmole_pct,Hamw,Nnd_m3,Nmass_pct,Nmole_pct,Namw,Ond_m3,Omass_pct,Omole_pct,Oamw,HeightAboveSurface_km,SurfaceHeight_km
84000.0,336.000,72.40,132.00,6387.800,6051.800,7.961,232.1,4.465e-09,5.900e-15,95.057,67.197,1123.0,9.209e+06,0.000,3351.960,230.0,4.604e-09,6.083e-15,0.0,5.130e-15,6.785e-15,5.375e-15,-8.9,14.02,1176.6,6.60,-3.0,-15.7,11.5,-11.6,-135.0,45.3,-2.1,-17.7,-137.1,27.6,25.0,12.5,264.11,-2.62,53.57,17.23,89.03,5.79,0.72,10087200.0,1.3935e+12,3.261e+03,1.666e+00,2.550,1.0000,4.9699e-01,0.00,0.00,44.00,5.4362e+04,0.00,0.00,28.00,4.1354e+04,0.00,0.00,28.00,6.9898e+11,78.70,50.16,4.00,6.9077e+11,19.64,49.57,1.01,1.5244e+08,0.06,0.01,14.00,3.5694e+09,1.61,0.26,16.00,335.700,0.300
84500.0,338.000,72.70,132.50,6389.800,6051.800,7.956,231.6,4.402e-09,5.766e-15,95.955,67.864,1128.0,9.209e+06,0.000,3384.999,230.0,4.509e-09,5.905e-15,0.0,5.014e-15,6.631e-15,5.092e-15,-11.7,14.02,1200.2,6.51,-2.4,-15.1,12.3,-13.8,-133.6,43.4,-4.8,-19.8,-138.4,23.5,25.0,12.5,264.12,-2.62,53.55,17.26,89.25,5.79,0.72,10087200.0,1.3766e+12,3.296e+03,1.666e+00,2.522,1.0000,3.2122e-01,0.00,0.00,44.00,4.1104e+04,0.00,0.00,28.00,3.1280e+04,0.00,0.00,28.00,6.8046e+11,78.39,49.43,4.00,6.9293e+11,20.16,50.34,1.01,1.3232e+08,0.05,0.01,14.00,3.0444e+09,1.40,0.22,16.00,337.792,0.208
85000.0,340.000,73.00,133.00,6391.800,6051.800,7.951,231.2,4.340e-09,5.636e-15,96.850,68.491,1132.9,9.209e+06,0.000,3417.959,230.0,4.416e-09,5.735e-15,0.0,4.901e-15,6.481e-15,4.830e-15,-14.3,14.02,1223.7,6.41,-1.7,-14.5,13.0,-15.8,-132.2,41.4,-2.0,-18.4,-134.2,23.0,25.0,12.5,264.13,-2.62,53.53,17.30,89.45,5.79,0.72,10087200.0,1.3599e+12,3.331e+03,1.667e+00,2.496,1.0000,2.0769e-01,0.00,0.00,44.00,3.1088e+04,0.00,0.00,28.00,2.3666e+04,0.00,0.00,28.00,6.6225e+11,78.05,48.70,4.00,6.9490e+11,20.68,51.10,1.01,1.1487e+08,0.05,0.01,14.00,2.5970e+09,1.22,0.19,16.00,339.854,0.146
85500.0,342.000,73.30,133.50,6393.800,6051.800,7.946,230.7,4.279e-09,5.510e-15,97.745,69.084,1137.7,9.209e+06,0.000,3450.920,230.0,4.327e-09,5.570e-15,0.0,4.791e-15,6.336e-15,4.726e-15,-14.2,14.02,1228.5,6.31,-1.1,-14.0,13.7,-15.2,-130.7,39.5,2.2,-20.4,-128.5,19.1,25.0,12.5,264.14,-2.62,53.52,17.33,89.66,5.79,0.72,10087200.0,1.3433e+12,3.366e+03,1.667e+00,2.470,1.0000,1.3435e-01,0.00,0.00,44.00,2.3519e+04,0.00,0.00,28.00,1.7910e+04,0.00,0.00,28.00,6.4437e+11,77.68,47.97,4.00,6.9667e+11,21.21,51.86,1.01,9.9744e+07,0.04,0.01,14.00,2.2156e+09,1.07,0.16,16.00,341.811,0.189
86000.0,344.000,73.60,134.00,6395.800,6051.800,7.941,230.3,4.220e-09,5.387e-15,98.642,69.646,1142.6,9.209e+06,0.000,3483.948,230.0,4.239e-09,5.412e-15,0.0,4.684e-15,6.195e-15,4.429e-15,-17.8,14.02,1260.0,6.22,-0.5,-13.4,14.5,-18.2,-129.2,37.5,12.0,-20.4,-117.2,17.1,25.0,12.5,264.15,-2.62,53.50,17.37,89.85,5.79,0.72,10087200.0,1.3270e+12,3.401e+03,1.667e+00,2.445,1.0000,8.6942e-02,0.00,0.00,44.00,1.7800e+04,0.00,0.00,28.00,1.3559e+04,0.00,0.00,28.00,6.2681e+11,77.29,47.23,4.00,6.9824e+11,21.74,52.62,1.01,8.6628e+07,0.04,0.01,14.00,1.8907e+09,0.93,0.14,16.00,343.736,0.264
86500.0,346.000,73.90,134.50,6397.800,6051.800,7.936,229.9,4.164e-09,5.266e-15,99.636,70.217,1148.0,9.209e+06,0.000,3520.390,230.0,4.155e-09,5.259e-15,0.0,4.579e-15,6.055e-15,4.267e-15,-19.0,14.02,1275.3,6.13,0.1,-12.9,15.1,-18.9,-127.7,35.5,5.8,-21.5,-121.9,14.0,25.0,12.5,264.16,-2.62,53.48,17.40,90.05,5.79,0.72,10087200.0,1.3121e+12,3.440e+03,1.667e+00,2.417,1.0000,5.5328e-02,0.00,0.00,44.00,1.3352e+04,0.00,0.00,28.00,1.0179e+04,0.00,0.00,28.00,6.0897e+11,76.82,46.41,4.00,7.0141e+11,22.34,53.46,1.01,7.4928e+07,0.03,0.01,14.00,1.6056e+09,0.81,0.12,16.00,345.804,0.196
87000.0,348.000,74.20,135.00,6399.800,6051.800,7.932,229.3,4.118e-09,5.144e-15,100.930,70.874,1155.1,9.209e+06,0.000,3567.226,230.0,4.072e-09,5.112e-15,0.0,4.473e-15,5.916e-15,4.160e-15,-19.1,14.02,1284.5,6.04,0.6,-12.5,15.7,-18.6,-126.1,33.6,7.8,-16.0,-118.4,17.6,25.0,12.5,264.17,-2.62,53.46,17.44,90.23,5.79,0.72,10087200.0,1.3010e+12,3.492e+03,1.667e+00,2.381,1.0000,3.3421e-02,0.00,0.00,44.00,9.7422e+03,0.00,0.00,28.00,7.4420e+03,0.00,0.00,28.00,5.8967e+11,76.13,45.33,4.00,7.0989e+11,23.14,54.57,1.01,6.3972e+07,0.03,0.00,14.00,1.3432e+09,0.69,0.10,16.00,347.808,0.192
87500.0,350.000,74.50,135.50,6401.800,6051.800,7.927,228.7,4.074e-09,5.027e-15,102.233,71.512,1162.1,9.209e+06,0.000,3614.402,230.0,3.992e-09,4.969e-15,0.0,4.372e-15,5.781e-15,4.045e-15,-19.5,14.02,1295.6,5.95,1.2,-12.0,16.3,-18.6,-124.5,31.6,7.8,-18.3,-116.7,13.3,25.0,12.5,264.18,-2.62,53.44,17.47,90.42,5.79,0.72,10087200.0,1.2901e+12,3.543e+03,1.667e+00,2.347,1.0000,2.0226e-02,0.00,0.00,44.00,7.1155e+03,0.00,0.00,28.00,5.4463e+03,0.00,0.00,28.00,5.7087e+11,75.43,44.25,4.00,7.1806e+11,23.96,55.66,1.01,5.4646e+07,0.03,0.00,14.00,1.1242e+09,0.59,0.09,16.00,349.880,0.120
88000.0,352.000,74.80,136.00,6403.800,6051.800,7.922,228.2,4.031e-09,4.914e-15,103.547,72.137,1169.2,9.209e+06,0.000,3661.937,230.0,3.915e-09,4.832e-15,0.0,4.273e-15,5.651e-15,3.769e-15,-23.3,14.02,1335.0,5.86,1.7,-11.6,16.9,-22.0,-122.9,29.6,9.3,-14.1,-113.6,15.4,25.0,12.5,264.19,-2.62,53.43,17.50,90.60,5.79,0.72,10087200.0,1.2795e+12,3.595e+03,1.667e+00,2.313,1.0000,1.2264e-02,0.00,0.00,44.00,5.2027e+03,0.00,0.00,28.00,3.9900e+03,0.00,0.00,28.00,5.5257e+11,74.69,43.19,4.00,7.2589e+11,24.78,56.73,1.01,4.6707e+07,0.02,0.00,14.00,9.4153e+08,0.51,0.07,16.00,351.951,0.049
88500.0,354.000,75.10,136.50,6405.800,6051.800,7.917,227.6,3.988e-09,4.804e-15,104.870,72.752,1176.3,9.209e+06,0.000,3709.839,230.0,3.839e-09,4.700e-15,0.0,4.177e-15,5.524e-15,3.904e-15,-18.7,14.02,1304.9,5.78,2.2,-11.1,17.6,-16.9,-121.2,27.5,17.4,-13.3,-103.8,14.2,25.0,12.5,264.20,-2.63,53.41,17.54,90.77,5.79,0.72,10087200.0,1.2690e+12,3.647e+03,1.667e+00,2.280,1.0000,7.4521e-03,0.00,0.00,44.00,3.8086e+03,0.00,0.00,28.00,2.9263e+03,0.00,0.00,28.00,5.3476e+11,73.94,42.14,4.00,7.3338e+11,25.60,57.79,1.01,3.9944e+07,0.02,0.00,14.00,7.8901e+08,0.44,0.06,16.00,354.032,-0.032
89000.0,356.000,75.40,137.00,6407.800,6051.800,7.912,227.1,3.947e-09,4.697e-15,106.203,73.361,1183.4,9.209e+06,0.000,3758.110,230.0,3.766e-09,4.572e-15,0.0,4.085e-15,5.402e-15,3.736e-15,-20.5,14.02,1327.0,5.69,2.7,-10.7,18.2,-18.3,-119.5,25.5,13.6,-17.0,-105.9,8.5,25.0,12.5,264.20,-2.63,53.39,17.57,90.94,5.79,0.72,10087200.0,1.2587e+12,3.700e+03,1.667e+00,2.247,1.0000,4.5379e-03,0.00,0.00,44.00,2.7914e+03,0.00,0.00,28.00,2.1487e+03,0.00,0.00,28.00,5.1744e+11,73.17,41.11,4.00,7.4052e+11,26.44,58.83,1.01,3.4182e+07,0.02,0.00,14.00,6.6164e+08,0.37,0.05,16.00,356.061,-0.061
89500.0,358.000,75.70,137.50,6409.800,6051.800,7.907,226.6,3.906e-09,4.594e-15,107.546,73.967,1190.5,9.209e+06,0.000,3806.743,230.0,3.695e-09,4.448e-15,0.0,3.995e-15,5.283e-15,3.597e-15,-21.7,14.02,1345.4,5.61,3.3,-10.2,18.8,-19.1,-117.8,23.5,15.8,-15.8,-102.0,7.7,25.0,12.5,264.21,-2.63,53.37,17.61,91.10,5.79,0.72,10087200.0,1.2485e+12,3.752e+03,1.667e+00,2.216,1.0000,2.7696e-03,0.00,0.00,44.00,2.0486e+03,0.00,0.00,28.00,1.5797e+03,0.00,0.00,28.00,5.0060e+11,72.38,40.10,4.00,7.4728e+11,27.28,59.86,1.01,2.9271e+07,0.01,0.00,14.00,5.5521e+08,0.32,0.04,16.00,358.092,-0.092
90000.0,360.000,76.00,138.00,6411.800,6051.800,7.902,226.1,3.867e-09,4.493e-15,108.898,74.572,1197.6,9.209e+06,0.000,3855.724,230.0,3.625e-09,4.328e-15,0.0,3.907e-15,5.167e-15,3.439e-15,-23.5,14.02,1368.8,5.53,3.8,-9.7,19.4,-20.5,-116.0,21.5,5.8,-15.4,-110.2,6.1,25.0,12.5,264.22,-2.63,53.35,17.64,91.26,5.79,0.72,10087200.0,1.2384e+12,3.805e+03,1.667e+00,2.185,1.0000,1.6944e-03,0.00,0.00,44.00,1.5055e+03,0.00,0.00,28.00,1.1629e+03,0.00,0.00,28.00,4.8423e+11,71.58,39.10,4.00,7.5366e+11,28.13,60.86,1.01,2.5083e+07,0.01,0.00,14.00,4.6625e+08,0.28,0.04,16.00,360.176,-0.176
90500.0,362.000,76.30,138.50,6413.800,6051.800,7.897,225.7,3.827e-09,4.396e-15,110.259,75.179,1204.6,9.209e+06,0.000,3905.034,230.0,3.558e-09,4.213e-15,0.0,3.822e-15,5.055e-15,3.477e-15,-20.9,14.02,1354.4,5.45,4.3,-9.3,20.0,-17.5,-114.2,19.4,14.4,-7.7,-99.7,11.8,25.0,12.5,264.23,-2.63,53.34,17.68,91.41,5.79,0.72,10087200.0,1.2284e+12,3.858e+03,1.667e+00,2.155,1.0000,1.0392e-03,0.00,0.00,44.00,1.1079e+03,0.00,0.00,28.00,8.5726e+02,0.00,0.00,28.00,4.6833e+11,70.77,38.13,4.00,7.5965e+11,28.98,61.84,1.01,2.1509e+07,0.01,0.00,14.00,3.9184e+08,0.24,0.03,16.00,362.220,-0.220
91000.0,364.000,76.60,139.00,6415.800,6051.800,7.892,225.2,3.789e-09,4.301e-15,111.628,75.790,1211.7,9.209e+06,0.000,3954.649,230.0,3.492e-09,4.101e-15,0.0,3.740e-15,4.946e-15,3.367e-15,-21.7,14.02,1369.5,5.37,4.9,-8.8,20.6,-17.9,-112.3,17.4,12.0,-9.1,-100.3,8.2,25.0,12.5,264.24,-2.63,53.32,17.71,91.56,5.79,0.72,10087200.0,1.2185e+12,3.912e+03,1.667e+00,2.126,1.0000,6.3898e-04,0.00,0.00,44.00,8.1660e+02,0.00,0.00,28.00,6.3285e+02,0.00,0.00,28.00,4.5289e+11,69.94,37.17,4.00,7.6524e+11,29.84,62.80,1.01,1.8459e+07,0.01,0.00,14.00,3.2957e+08,0.20,0.03,16.00,364.217,-0.217
91500.0,366.000,76.90,139.50,6417.800,6051.800,7.887,224.8,3.751e-09,4.208e-15,113.004,76.405,1218.8,9.209e+06,0.000,4004.543,230.0,3.428e-09,3.993e-15,0.0,3.659e-15,4.840e-15,3.417e-15,-18.8,14.02,1352.5,5.29,5.4,-8.3,21.2,-14.4,-110.4,15.3,8.7,-12.1,-101.8,3.2,25.0,12.5,264.25,-2.63,53.30,17.75,91.70,5.79,0.72,10087200.0,1.2086e+12,3.965e+03,1.667e+00,2.097,1.0000,3.9397e-04,0.00,0.00,44.00,6.0281e+02,0.00,0.00,28.00,4.6789e+02,0.00,0.00,28.00,4.3790e+11,69.11,36.23,4.00,7.7041e+11,30.70,63.74,1.01,1.5854e+07,0.01,0.00,14.00,2.7744e+08,0.18,0.02,16.00,366.177,-0.177
92000.0,368.000,77.20,140.00,6419.800,6051.800,7.882,224.4,3.713e-09,4.119e-15,114.387,77.027,1225.8,9.209e+06,0.000,4054.682,230.0,3.366e-09,3.888e-15,0.0,3.581e-15,4.736e-15,3.390e-15,-17.7,14.02,1351.1,5.21,5.9,-7.9,21.8,-12.8,-108.5,13.2,14.9,-7.1,-93.6,6.1,25.0,12.5,264.26,-2.63,53.28,17.78,91.84,5.79,0.72,10087200.0,1.1988e+12,4.019e+03,1.667e+00,2.069,1.0000,2.4359e-04,0.00,0.00,44.00,4.4572e+02,0.00,0.00,28.00,3.4648e+02,0.00,0.00,28.00,4.2335e+11,68.28,35.32,4.00,7.7516e+11,31.57,64.66,1.01,1.3628e+07,0.01,0.00,14.00,2.3376e+08,0.15,0.02,16.00,368.206,-0.206
92500.0,370.000,77.50,140.50,6421.800,6051.800,7.877,224.0,3.676e-09,4.031e-15,115.775,77.657,1232.9,9.209e+06,0.000,4105.034,230.0,3.306e-09,3.787e-15,0.0,3.505e-15,4.636e-15,3.488e-15,-13.5,14.02,1325.3,5.14,6.4,-7.4,22.4,-7.9,-106.6,11.2,15.9,-9.4,-90.7,1.8,25.0,12.5,264.27,-2.63,53.26,17.82,91.97,5.79,0.72,10087200.0,1.1889e+12,4.072e+03,1.667e+00,2.042,1.0000,1.5105e-04,0.00,0.00,44.00,3.3013e+02,0.00,0.00,28.00,2.5700e+02,0.00,0.00,28.00,4.0924e+11,67.43,34.42,4.00,7.7947e+11,32.43,65.56,1.01,1.1725e+07,0.01,0.00,14.00,1.9714e+08,0.13,0.02,16.00,370.262,-0.262
93000.0,372.000,77.80,141.00,6423.800,6051.800,7.872,223.6,3.639e-09,3.946e-15,117.166,78.295,1239.9,9.209e+06,0.000,4155.562,230.0,3.247e-09,3.689e-15,0.0,3.431e-15,4.538e-15,3.616e-15,-8.4,14.02,1295.2,5.06,7.0,-7.0,23.0,-2.0,-104.6,9.1,15.5,-6.9,-89.1,2.1,25.0,12.5,264.28,-2.63,53.25,17.85,92.09,5.79,0.72,10087200.0,1.1791e+12,4.126e+03,1.667e+00,2.015,1.0000,9.3955e-05,0.00,0.00,44.00,2.4495e+02,0.00,0.00,28.00,1.9095e+02,0.00,0.00,28.00,3.9555e+11,66.59,33.55,4.00,7.8334e+11,33.30,66.44,1.01,1.0096e+07,0.01,0.00,14.00,1.6641e+08,0.11,0.01,16.00,372.214,-0.214
93500.0,374.000,78.10,141.50,6425.800,6051.800,7.867,223.2,3.603e-09,3.863e-15,118.561,78.941,1246.8,9.209e+06,0.000,4206.228,230.0,3.189e-09,3.594e-15,0.0,3.359e-15,4.442e-15,3.434e-15,-11.1,14.02,1322.5,4.99,7.5,-6.5,23.6,-4.5,-102.6,7.0,7.5,-5.2,-95.1,1.8,25.0,12.5,264.29,-2.63,53.23,17.88,92.22,5.79,0.72,10087200.0,1.1692e+12,4.179e+03,1.667e+00,1.990,1.0000,5.8623e-05,0.00,0.00,44.00,1.8209e+02,0.00,0.00,28.00,1.4213e+02,0.00,0.00,28.00,3.8229e+11,65.74,32.70,4.00,7.8677e+11,34.16,67.29,1.01,8.7021e+06,0.01,0.00,14.00,1.4062e+08,0.10,0.01,16.00,374.124,-0.124
94000.0,376.000,78.40,142.00,6427.800,6051.800,7.863,222.8,3.567e-09,3.782e-15,119.958,79.598,1253.8,9.209e+06,0.000,4256.992,230.0,3.134e-09,3.502e-15,0.0,3.288e-15,4.349e-15,3.305e-15,-12.6,14.02,1341.2,4.92,8.0,-6.1,24.2,-5.6,-100.5,4.9,1.6,-1.5,-98.9,3.4,25.0,12.5,264.30,-2.63,53.21,17.92,92.33,5.79,0.72,10087200.0,1.1593e+12,4.232e+03,1.667e+00,1.964,1.0000,3.6697e-05,0.00,0.00,44.00,1.3561e+02,0.00,0.00,28.00,1.0599e+02,0.00,0.00,28.00,3.6944e+11,64.89,31.87,4.00,7.8974e+11,35.02,68.12,1.01,7.5078e+06,0.00,0.00,14.00,1.1895e+08,0.08,0.01,16.00,376.047,-0.047
94500.0,378.000,78.70,142.50,6429.800,6051.800,7.858,222.5,3.531e-09,3.703e-15,121.356,80.264,1260.7,9.209e+06,0.000,4307.816,230.0,3.079e-09,3.413e-15,0.0,3.220e-15,4.258e-15,3.259e-15,-12.0,14.02,1343.7,4.84,8.5,-5.7,24.8,-4.5,-98.4,2.8,13.7,-1.5,-84.7,1.3,25.0,12.5,264.31,-2.63,53.19,17.95,92.44,5.79,0.72,10087200.0,1.1493e+12,4.286e+03,1.667e+00,1.940,1.0000,2.3049e-05,0.00,0.00,44.00,1.0120e+02,0.00,0.00,28.00,7.9190e+01,0.00,0.00,28.00,3.5699e+11,64.04,31.06,4.00,7.9226e+11,35.89,68.93,1.01,6.4839e+06,0.00,0.00,14.00,1.0073e+08,0.07,0.01,16.00,378.062,-0.062
95000.0,380.000,79.00,143.00,6431.800,6051.800,7.853,222.2,3.495e-09,3.626e-15,122.753,80.940,1267.5,9.209e+06,0.000,4358.658,230.0,3.026e-09,3.327e-15,0.0,3.153e-15,4.170e-15,3.211e-15,-11.4,14.02,1346.9,4.77,9.0,-5.2,25.3,-3.5,-96.3,0.7,9.0,-3.8,-87.3,-3.1,25.0,12.5,264.32,-2.63,53.17,17.99,92.55,5.79,0.72,10087200.0,1.1393e+12,4.339e+03,1.667e+00,1.916,1.0000,1.4527e-05,0.00,0.00,44.00,7.5678e+01,0.00,0.00,28.00,5.9285e+01,0.00,0.00,28.00,3.4493e+11,63.19,30.28,4.00,7.9430e+11,36.74,69.72,1.01,5.6054e+06,0.00,0.00,14.00,8.5393e+07,0.06,0.01,16.00,380.126,-0.126
95500.0,382.000,79.30,143.50,6433.800,6051.800,7.848,221.9,3.459e-09,3.550e-15,124.148,81.626,1274.3,9.209e+06,0.000,4409.478,230.0,2.975e-09,3.243e-15,0.0,3.087e-15,4.083e-15,3.003e-15,-15.4,14.02,1385.5,4.71,9.5,-4.8,25.9,-7.4,-94.2,-1.4,-1.3,1.7,-95.5,0.3,25.0,12.5,264.33,-2.63,53.16,18.02,92.65,5.79,0.72,10087200.0,1.1292e+12,4.391e+03,1.667e+00,1.893,1.0000,9.1892e-06,0.00,0.00,44.00,5.6711e+01,0.00,0.00,28.00,4.4475e+01,0.00,0.00,28.00,3.3326e+11,62.35,29.51,4.00,7.9589e+11,37.60,70.48,1.01,4.8512e+06,0.00,0.00,14.00,7.2477e+07,0.05,0.01,16.00,382.237,-0.237
96000.0,384.000,79.60,144.00,6435.800,6051.800,7.843,221.6,3.424e-09,3.477e-15,125.540,82.323,1281.0,9.209e+06,0.000,4460.237,230.0,2.925e-09,3.163e-15,0.0,3.023e-15,3.999e-15,3.001e-15,-13.7,14.02,1379.0,4.64,9.9,-4.4,26.4,-5.1,-92.0,-3.5,-3.7,6.4,-95.7,2.9,25.0,12.5,264.34,-2.63,53.14,18.06,92.74,5.78,0.72,10087200.0,1.1190e+12,4.443e+03,1.667e+00,1.871,1.0000,5.8341e-06,0.00,0.00,44.00,4.2591e+01,0.00,0.00,28.00,3.3436e+01,0.00,0.00,28.00,3.2197e+11,61.51,28.77,4.00,7.9700e+11,38.44,71.22,1.01,4.2031e+06,0.00,0.00,14.00,6.1589e+07,0.05,0.01,16.00,384.369,-0.369
96500.0,386.000,79.90,144.50,6437.800,6051.800,7.838,221.3,3.388e-09,3.405e-15,126.929,83.029,1287.7,9.209e+06,0.000,4510.895,230.0,2.876e-09,3.084e-15,0.0,2.961e-15,3.916e-15,2.927e-15,-14.1,14.02,1389.0,4.57,10.4,-4.0,27.0,-5.1,-89.8,-5.6,-11.7,11.9,-101.4,6.3,25.0,12.5,264.35,-2.63,53.12,18.09,92.83,5.78,0.72,10087200.0,1.1087e+12,4.495e+03,1.667e+00,1.850,1.0000,3.7180e-06,0.00,0.00,44.00,3.2059e+01,0.00,0.00,28.00,2.5192e+01,0.00,0.00,28.00,3.1105e+11,60.67,28.05,4.00,7.9764e+11,39.29,71.94,1.01,3.6458e+06,0.00,0.00,14.00,5.2402e+07,0.04,0.00,16.00,386.483,-0.483
97000.0,388.000,80.20,145.00,6439.800,6051.800,7.833,221.1,3.352e-09,3.335e-15,128.312,83.744,1294.3,9.209e+06,0.000,4561.414,230.0,2.828e-09,3.008e-15,0.0,2.900e-15,3.835e-15,2.939e-15,-11.9,14.02,1378.7,4.51,10.9,-3.6,27.5,-2.3,-87.5,-7.7,-12.3,13.5,-99.8,5.8,25.0,12.5,264.36,-2.63,53.10,18.13,92.91,5.78,0.72,10087200.0,1.0983e+12,4.547e+03,1.667e+00,1.829,1.0000,2.3788e-06,0.00,0.00,44.00,2.4188e+01,0.00,0.00,28.00,1.9024e+01,0.00,0.00,28.00,3.0048e+11,59.84,27.36,4.00,7.9782e+11,40.12,72.64,1.01,3.1660e+06,0.00,0.00,14.00,4.4642e+07,0.04,0.00,16.00,388.583,-0.583
97500.0,390.000,80.50,145.50,6441.800,6051.800,7.828,220.8,3.316e-09,3.267e-15,129.689,84.470,1300.8,9.209e+06,0.000,4611.756,230.0,2.781e-09,2.935e-15,0.0,2.841e-15,3.757e-15,2.804e-15,-14.2,14.02,1404.0,4.45,11.3,-3.2,28.0,-4.4,-85.2,-9.9,-13.4,12.5,-98.6,2.7,25.0,12.5,264.36,-2.63,53.08,18.16,92.99,5.78,0.72,10087200.0,1.0878e+12,4.598e+03,1.667e+00,1.808,1.0000,1.5281e-06,0.00,0.00,44.00,1.8293e+01,0.00,0.00,28.00,1.4400e+01,0.00,0.00,28.00,2.9027e+11,59.02,26.68,4.00,7.9752e+11,40.95,73.31,1.01,2.7528e+06,0.00,0.00,14.00,3.8082e+07,0.03,0.00,16.00,390.688,-0.688
98000.0,392.000,80.80,146.00,6443.800,6051.800,7.824,220.6,3.281e-09,3.200e-15,131.059,85.204,1307.3,9.209e+06,0.000,4661.886,230.0,2.736e-09,2.863e-15,0.0,2.782e-15,3.680e-15,2.712e-15,-15.2,14.02,1419.9,4.38,11.8,-2.8,28.5,-5.3,-82.9,-12.0,-9.7,14.8,-92.6,2.8,25.0,12.5,264.37,-2.63,53.07,18.20,93.06,5.78,0.72,10087200.0,1.0772e+12,4.648e+03,1.667e+00,1.789,1.0000,9.8564e-07,0.00,0.00,44.00,1.3868e+01,0.00,0.00,28.00,1.0926e+01,0.00,0.00,28.00,2.8040e+11,58.21,26.03,4.00,7.9675e+11,41.76,73.97,1.01,2.3965e+06,0.00,0.00,14.00,3.2530e+07,0.03,0.00,16.00,392.800,-0.800
98500.0,394.000,81.10,146.50,6445.800,6051.800,7.819,220.4,3.245e-09,3.134e-15,132.420,85.946,1313.6,9.209e+06,0.000,4711.769,230.0,2.692e-09,2.794e-15,0.0,2.725e-15,3.604e-15,2.680e-15,-14.5,14.02,1420.5,4.32,12.2,-2.5,29.0,-4.1,-80.6,-14.1,-13.2,10.5,-93.8,-3.6,25.0,12.5,264.38,-2.63,53.05,18.23,93.13,5.78,0.72,10087200.0,1.0664e+12,4.698e+03,1.667e+00,1.770,1.0000,6.3846e-07,0.00,0.00,44.00,1.0541e+01,0.00,0.00,28.00,8.3103e+00,0.00,0.00,28.00,2.7085e+11,57.40,25.40,4.00,7.9551e+11,42.57,74.60,1.01,2.0889e+06,0.00,0.00,14.00,2.7826e+07,0.02,0.00,16.00,394.937,-0.937
99000.0,396.000,81.40,147.00,6447.800,6051.800,7.814,220.2,3.209e-09,3.070e-15,133.772,86.697,1319.9,9.209e+06,0.000,4761.373,230.0,2.649e-09,2.727e-15,0.0,2.669e-15,3.530e-15,2.697e-15,-12.1,14.02,1408.1,4.26,12.6,-2.1,29.5,-1.1,-78.2,-16.2,-22.3,12.4,-100.5,-3.8,25.0,12.5,264.39,-2.63,53.03,18.26,93.19,5.78,0.72,10087200.0,1.0555e+12,4.747e+03,1.667e+00,1.752,1.0000,4.1536e-07,0.00,0.00,44.00,8.0326e+00,0.00,0.00,28.00,6.3371e+00,0.00,0.00,28.00,2.6164e+11,56.61,24.79,4.00,7.9381e+11,43.37,75.21,1.01,1.8232e+06,0.00,0.00,14.00,2.3837e+07,0.02,0.00,16.00,397.054,-1.054
99500.0,398.000,81.70,147.50,6449.800,6051.800,7.809,220.0,3.173e-09,3.007e-15,135.114,87.455,1326.1,9.209e+06,0.000,4810.665,230.0,2.606e-09,2.662e-15,0.0,2.615e-15,3.458e-15,2.685e-15,-10.7,14.02,1403.4,4.21,13.0,-1.8,29.9,0.9,-75.8,-18.3,-18.8,10.3,-94.6,-8.0,25.0,12.5,264.40,-2.63,53.01,18.30,93.25,5.78,0.72,10087200.0,1.0444e+12,4.795e+03,1.667e+00,1.734,1.0000,2.7143e-07,0.00,0.00,44.00,6.1375e+00,0.00,0.00,28.00,4.8449e+00,0.00,0.00,28.00,2.5274e+11,55.83,24.20,4.00,7.9165e+11,44.15,75.80,1.01,1.5935e+06,0.00,0.00,14.00,2.0449e+07,0.02,0.00,16.00,399.145,-1.145
