ElapsedTime_s,Height_km,Latitude_deg,LongitudeE_deg,TotalRadius_km,LatitudeRadius_km,Gravity_ms2,Temperature_K,Pressure_Pa,Density_kgm3,PressureScaleHeight_km,DensityScaleHeight_km,SpeedOfSound_ms,PressureAtSurface_Pa,SigmaLevel,PressureAltitude_km,ReferenceTemperature_K,ReferencePressure_Pa,ReferenceDensity_kgm3,ProfileWeight,LowDensity_kgm3,HighDensity_kgm3,PerturbedDensity_kgm3,DensityPerturbation_pct,DensityStandardDeviation_pct,PerturbedSpeedOfSound_ms,RelativeStepSize,DensityDeviation_pct,LowDensityDeviation_pct,HighDensityDeviation_pct,PerturbedDensityDeviation_pct,EWWind_ms,NSWind_ms,VerticalWind_ms,EWWindPerturbation_ms,NSWindPerturbation_ms,VerticalWindPerturbation_ms,PerturbedEWWind_ms,PerturbedNSWind_ms,PerturbedVerticalWind_ms,EWStandardDeviation_ms,NSStandardDeviation_ms,VerticalStandardDeviation_ms,LongitudeOfTheSun,SubsolarLatitude_deg,SubsolarLongitudeE_deg,LocalSolarTime_hr,SolarZenithAngle_deg,OneWayLightTime_min,OrbitalRadius_AU,SecondsPerSol,TotalNumberDensity_m3,SpecificGasConstant_JkgK,SpecificHeatRatio,AverageMolecularWeight,CompressibilityFactor,Arnd_m3,Armass_pct,Armole_pct,Aramw,CO2nd_m3,CO2mass_pct,CO2mole_pct,CO2amw,COnd_m3,COmass_pct,COmole_pct,COamw,H2nd_m3,H2mass_pct,H2mole_pct,H2amw,N2nd_m3,N2mass_pct,N2mole_pct,N2amw,O2nd_m3,O2mass_pct,O2mole_pct,O2amw,Hend_m3,Hemass_pct,Hemole_pct,Heamw,Hnd_m3,Hmass_pct,Hmole_pct,Hamw,Ond_m3,Omass_pct,Omole_pct,Oamw,H2Ond_m3,H2Omass_pct,H2Omole_pct,H2Oamw,TemperatureDaily_K,PressureDaily_Pa,DensityDaily_kgm3,EWWindDaily_ms,NSWindDaily_ms,TemperatureMin_K,TemperatureMax_K,DensityMin_kgm3,DensityMax_kgm3,PlanetoGraphicHeight_km,PlanetoGraphicLatitude_deg,ReferenceHeight_km,ReferenceRadius_km,GroundTemperature_K,ThermosphereBaseHeight_km,ThermosphereBaseTemperature_K,ExosphericTemperature_K,F1PeakHeight_km,Albedo,HeightOffset_km,LocalHeightOffset_km,DustOpticalDepth,DustColumnArealDensity_kgm2,DustMixingRatio,DustMassDensity_ugm3,DustNumberDensity_m3,IceIsPresent,WavePerturbation_pct
65500.0,262.000,61.30,113.50,3644.557,3382.557,3.209,142.8,6.803e-09,3.842e-14,35.690,24.332,529.1,8.096e+02,0.000,910.172,349.8,2.168e-07,2.080e-12,0.0,2.649e-14,5.570e-14,4.487e-14,16.8,45.00,489.6,83.33,-98.2,-98.7,-97.3,-97.8,5.5,-132.4,0.000,-14.0,-14.1,1.534,-8.4,-146.5,1.534,25.0,25.0,5.000,172.58,3.12,288.46,0.34,115.15,12.53,1.48,88774.9,2.2367e+12,2.452e+02,1.581e+00,10.344,1.5433,1.3246e+08,0.02,0.01,39.96,0.0000e+00,0.00,0.00,44.01,1.2874e+10,1.56,0.58,28.01,6.2338e+10,0.54,2.79,2.02,2.6656e+10,3.23,1.19,28.02,4.0129e+08,0.06,0.02,32.00,5.5273e+11,9.56,24.71,4.00,3.7569e+11,1.64,16.80,1.01,1.2059e+12,83.39,53.91,16.00,0.0000e+00,0.00,0.00,18.02,0.0,0.000e+00,0.000e+00,0.0,0.0,0.0,0.0,0.000e+00,0.000e+00,263.773,61.56,263.776,3380.781,176.4,120.830,130.0,142.8,999.900,0.240,-0.001,-0.001,0.300,0.002,0.000,0.000,0.000,99,0.0
66000.0,264.000,61.60,114.00,3646.471,3382.471,3.206,141.8,6.359e-09,3.456e-14,37.093,24.585,540.0,8.082e+02,0.000,948.405,349.8,2.043e-07,1.932e-12,0.0,2.383e-14,5.011e-14,3.477e-14,0.6,45.00,538.3,83.39,-98.2,-98.8,-97.4,-98.2,0.2,-133.2,0.000,-8.4,-26.8,-4.199,-8.2,-160.0,-4.199,25.0,25.0,5.000,172.58,3.11,286.44,0.50,114.71,12.53,1.48,88774.9,2.1017e+12,2.452e+02,1.585e+00,9.902,1.5450,9.6366e+07,0.02,0.00,39.96,0.0000e+00,0.00,0.00,44.01,1.0388e+10,1.40,0.49,28.01,6.3000e+10,0.61,3.00,2.02,2.1506e+10,2.90,1.02,28.02,3.1279e+08,0.05,0.01,32.00,5.4550e+11,10.49,25.95,4.00,3.8560e+11,1.87,18.35,1.01,1.0753e+12,82.67,51.16,16.00,0.0000e+00,0.00,0.00,18.02,0.0,0.000e+00,0.000e+00,0.0,0.0,0.0,0.0,0.000e+00,0.000e+00,265.774,61.86,265.777,3380.693,175.9,120.634,129.1,141.8,999.900,0.238,-0.001,-0.001,0.300,0.002,0.000,0.000,0.000,99,0.0
66500.0,266.000,61.90,114.50,3648.385,3382.385,3.203,141.0,5.963e-09,3.116e-14,38.624,24.861,551.4,8.105e+02,0.000,990.142,349.8,1.925e-07,1.795e-12,0.0,2.149e-14,4.518e-14,3.429e-14,10.0,45.00,525.7,83.42,-98.3,-98.8,-97.5,-98.1,-5.4,-133.4,0.000,17.4,6.0,2.599,12.0,-127.5,2.599,25.0,25.0,5.000,172.58,3.11,284.41,0.67,114.22,12.53,1.48,88774.9,1.9825e+12,2.452e+02,1.589e+00,9.464,1.5455,7.0277e+07,0.01,0.00,39.96,0.0000e+00,0.00,0.00,44.01,8.3931e+09,1.25,0.42,28.01,6.3612e+10,0.68,3.21,2.02,1.7375e+10,2.59,0.88,28.02,2.4423e+08,0.04,0.01,32.00,5.3821e+11,11.48,27.15,4.00,3.9519e+11,2.12,19.93,1.01,9.5941e+11,81.81,48.39,16.00,0.0000e+00,0.00,0.00,18.02,0.0,0.000e+00,0.000e+00,0.0,0.0,0.0,0.0,0.000e+00,0.000e+00,267.775,62.16,267.778,3380.607,175.4,120.441,128.2,141.0,999.900,0.243,-0.001,-0.001,0.300,0.002,0.000,0.000,0.000,99,0.0
67000.0,268.000,62.20,115.00,3650.300,3382.300,3.199,140.2,5.612e-09,2.816e-14,40.286,25.165,563.3,8.109e+02,0.000,1035.203,349.8,1.814e-07,1.668e-12,0.0,1.942e-14,4.084e-14,3.129e-14,11.1,45.00,534.4,83.40,-98.3,-98.8,-97.6,-98.1,-11.3,-133.2,0.000,-2.4,-6.8,-3.440,-13.7,-140.0,-3.440,25.0,25.0,5.000,172.59,3.11,282.38,0.84,113.68,12.53,1.48,88774.9,1.8772e+12,2.452e+02,1.592e+00,9.035,1.5448,5.1412e+07,0.01,0.00,39.96,0.0000e+00,0.00,0.00,44.01,6.7941e+09,1.12,0.36,28.01,6.4175e+10,0.76,3.42,2.02,1.4064e+10,2.32,0.75,28.02,1.9113e+08,0.04,0.01,32.00,5.3091e+11,12.53,28.28,4.00,4.0440e+11,2.41,21.54,1.01,8.5662e+11,80.81,45.63,16.00,0.0000e+00,0.00,0.00,18.02,0.0,0.000e+00,0.000e+00,0.0,0.0,0.0,0.0,0.000e+00,0.000e+00,269.776,62.46,269.779,3380.520,174.9,120.250,127.4,140.2,999.900,0.246,-0.001,-0.001,0.300,0.002,0.000,0.000,0.000,99,0.0
67500.0,270.000,62.50,115.50,3652.216,3382.216,3.196,139.4,5.300e-09,2.553e-14,42.078,25.499,575.7,8.109e+02,0.000,1083.667,349.8,1.710e-07,1.550e-12,0.0,1.760e-14,3.701e-14,2.331e-14,-8.7,45.00,602.4,83.34,-98.4,-98.9,-97.6,-98.5,-17.4,-132.5,0.000,6.6,-0.0,-5.184,-10.8,-132.5,-5.184,25.0,25.0,5.000,172.59,3.11,280.35,1.01,113.09,12.53,1.48,88774.9,1.7842e+12,2.452e+02,1.596e+00,8.616,1.5430,3.7754e+07,0.01,0.00,39.96,0.0000e+00,0.00,0.00,44.01,5.5125e+09,1.00,0.31,28.01,6.4686e+10,0.85,3.63,2.02,1.1410e+10,2.08,0.64,28.02,1.5000e+08,0.03,0.01,32.00,5.2361e+11,13.63,29.35,4.00,4.1321e+11,2.71,23.16,1.01,7.6559e+11,79.68,42.91,16.00,0.0000e+00,0.00,0.00,18.02,0.0,0.000e+00,0.000e+00,0.0,0.0,0.0,0.0,0.000e+00,0.000e+00,271.778,62.76,271.781,3380.435,174.4,120.063,126.7,139.4,999.900,0.240,-0.001,-0.001,0.300,0.002,0.000,0.000,0.000,99,0.0
68000.0,272.000,62.80,116.00,3654.132,3382.132,3.192,138.8,5.010e-09,2.318e-14,44.006,25.871,588.1,8.115e+02,0.000,1135.813,349.8,1.616e-07,1.447e-12,0.0,1.598e-14,3.360e-14,1.294e-14,-44.2,45.00,787.1,83.26,-98.4,-98.9,-97.7,-99.1,-23.8,-131.3,0.000,4.2,12.1,2.342,-19.6,-119.2,2.342,25.0,25.0,5.000,172.59,3.11,278.32,1.18,112.45,12.53,1.48,88774.9,1.6997e+12,2.452e+02,1.600e+00,8.211,1.5381,2.7821e+07,0.01,0.00,39.96,0.0000e+00,0.00,0.00,44.01,4.4801e+09,0.90,0.26,28.01,6.5050e+10,0.94,3.83,2.02,9.2729e+09,1.86,0.55,28.02,1.1799e+08,0.03,0.01,32.00,5.1573e+11,14.79,30.34,4.00,4.2085e+11,3.04,24.76,1.01,6.8420e+11,78.43,40.25,16.00,0.0000e+00,0.00,0.00,18.02,0.0,0.000e+00,0.000e+00,0.0,0.0,0.0,0.0,0.000e+00,0.000e+00,273.780,63.05,273.783,3380.350,173.8,119.862,125.8,138.8,999.900,0.242,-0.001,-0.001,0.300,0.002,0.000,0.000,0.000,99,0.0
68500.0,274.000,63.10,116.50,3656.050,3382.050,3.189,138.3,4.752e-09,2.111e-14,46.055,26.279,600.7,8.108e+02,0.000,1191.124,349.8,1.528e-07,1.351e-12,0.0,1.456e-14,3.061e-14,3.038e-14,43.9,45.00,500.7,83.16,-98.4,-98.9,-97.7,-97.8,-30.5,-129.5,0.000,-5.8,1.2,-0.642,-36.3,-128.3,-0.642,25.0,25.0,5.000,172.60,3.11,276.30,1.35,111.78,12.53,1.48,88774.9,1.6249e+12,2.452e+02,1.603e+00,7.823,1.5319,2.0614e+07,0.01,0.00,39.96,0.0000e+00,0.00,0.00,44.01,3.6537e+09,0.81,0.22,28.01,6.5352e+10,1.04,4.02,2.02,7.5618e+09,1.67,0.47,28.02,9.3194e+07,0.02,0.01,32.00,5.0789e+11,15.99,31.26,4.00,4.2791e+11,3.40,26.33,1.01,6.1241e+11,77.07,37.69,16.00,0.0000e+00,0.00,0.00,18.02,0.0,0.000e+00,0.000e+00,0.0,0.0,0.0,0.0,0.000e+00,0.000e+00,275.781,63.35,275.784,3380.265,173.2,119.666,125.0,138.3,999.900,0.244,-0.001,-0.001,0.300,0.002,0.000,0.000,0.000,99,0.0
69000.0,276.000,63.40,117.00,3657.967,3381.967,3.186,137.8,4.519e-09,1.929e-14,48.219,26.722,613.5,8.084e+02,0.000,1249.344,349.9,1.444e-07,1.261e-12,0.0,1.330e-14,2.797e-14,3.005e-14,55.8,45.00,491.5,83.02,-98.5,-98.9,-97.8,-97.6,-37.3,-127.2,0.000,-13.8,-20.7,0.383,-51.1,-147.9,0.383,25.0,25.0,5.000,172.60,3.11,274.27,1.52,111.06,12.53,1.48,88774.9,1.5582e+12,2.452e+02,1.606e+00,7.455,1.5247,1.5369e+07,0.01,0.00,39.96,0.0000e+00,0.00,0.00,44.01,2.9912e+09,0.72,0.19,28.01,6.5578e+10,1.14,4.21,2.02,6.1904e+09,1.49,0.40,28.02,7.3951e+07,0.02,0.00,32.00,5.0005e+11,17.23,32.09,4.00,4.3428e+11,3.77,27.87,1.01,5.4906e+11,75.62,35.24,16.00,0.0000e+00,0.00,0.00,18.02,0.0,0.000e+00,0.000e+00,0.0,0.0,0.0,0.0,0.000e+00,0.000e+00,277.783,63.65,277.786,3380.181,172.6,119.476,124.3,137.8,999.900,0.249,-0.001,-0.001,0.300,0.002,0.000,0.000,0.000,99,0.0
69500.0,278.000,63.70,117.50,3659.886,3381.886,3.182,137.4,4.311e-09,1.769e-14,50.485,27.201,626.3,8.067e+02,0.000,1310.347,349.9,1.365e-07,1.178e-12,0.0,1.220e-14,2.565e-14,3.100e-14,75.3,45.00,473.1,82.87,-98.5,-99.0,-97.8,-97.4,-44.1,-124.2,0.000,22.0,10.5,1.203,-22.1,-113.7,1.203,25.0,25.0,5.000,172.60,3.10,272.24,1.68,110.31,12.52,1.48,88774.9,1.4987e+12,2.452e+02,1.609e+00,7.107,1.5167,1.1536e+07,0.00,0.00,39.96,0.0000e+00,0.00,0.00,44.01,2.4594e+09,0.65,0.16,28.01,6.5732e+10,1.25,4.39,2.02,5.0895e+09,1.34,0.34,28.02,5.8983e+07,0.02,0.00,32.00,4.9222e+11,18.50,32.84,4.00,4.3991e+11,4.17,29.35,1.01,4.9322e+11,74.08,32.91,16.00,0.0000e+00,0.00,0.00,18.02,0.0,0.000e+00,0.000e+00,0.0,0.0,0.0,0.0,0.000e+00,0.000e+00,279.785,63.95,279.787,3380.098,172.0,119.292,123.6,137.4,999.900,0.265,-0.001,-0.001,0.300,0.002,0.000,0.000,0.000,99,0.0
70000.0,280.000,64.00,118.00,3661.805,3381.805,3.179,137.0,4.123e-09,1.628e-14,52.842,27.717,639.1,8.053e+02,0.000,1373.788,349.9,1.290e-07,1.100e-12,0.0,1.122e-14,2.360e-14,1.958e-14,20.3,45.00,582.6,82.70,-98.5,-99.0,-97.9,-98.2,-51.1,-120.7,0.000,45.4,6.9,3.791,-5.7,-113.8,3.791,25.0,25.0,5.000,172.61,3.10,270.21,1.85,109.53,12.52,1.48,88774.9,1.4454e+12,2.452e+02,1.612e+00,6.781,1.5079,8.7237e+06,0.00,0.00,39.96,0.0000e+00,0.00,0.00,44.01,2.0317e+09,0.58,0.14,28.01,6.5815e+10,1.35,4.55,2.02,4.2042e+09,1.20,0.29,28.02,4.7309e+07,0.02,0.00,32.00,4.8447e+11,19.78,33.52,4.00,4.4482e+11,4.58,30.77,1.01,4.4403e+11,72.48,30.72,16.00,0.0000e+00,0.00,0.00,18.02,0.0,0.000e+00,0.000e+00,0.0,0.0,0.0,0.0,0.000e+00,0.000e+00,281.786,64.25,281.789,3380.016,171.3,119.114,122.9,137.0,999.900,0.272,-0.001,-0.001,0.300,0.002,0.000,0.000,0.000,99,0.0
70500.0,282.000,64.30,118.50,3663.724,3381.724,3.176,136.8,3.954e-09,1.503e-14,55.276,28.270,651.8,8.061e+02,0.000,1439.433,349.9,1.224e-07,1.030e-12,0.0,1.037e-14,2.179e-14,1.283e-14,-14.6,45.00,705.4,82.53,-98.5,-99.0,-97.9,-98.8,-58.0,-116.7,0.000,4.0,15.5,0.181,-54.0,-101.1,0.181,25.0,25.0,5.000,172.61,3.10,268.19,2.02,108.71,12.52,1.48,88774.9,1.3976e+12,2.452e+02,1.615e+00,6.477,1.4985,6.6492e+06,0.00,0.00,39.96,0.0000e+00,0.00,0.00,44.01,1.6870e+09,0.52,0.12,28.01,6.5831e+10,1.47,4.71,2.02,3.4906e+09,1.08,0.25,28.02,3.8175e+07,0.01,0.00,32.00,4.7681e+11,21.08,34.12,4.00,4.4899e+11,5.00,32.13,1.01,4.0071e+11,70.83,28.67,16.00,0.0000e+00,0.00,0.00,18.02,0.0,0.000e+00,0.000e+00,0.0,0.0,0.0,0.0,0.000e+00,0.000e+00,283.787,64.54,283.790,3379.934,170.7,118.944,122.3,136.8,999.900,0.266,-0.001,-0.001,0.300,0.002,0.000,0.000,0.000,99,0.0
71000.0,284.000,64.60,119.00,3665.644,3381.644,3.172,136.6,3.802e-09,1.393e-14,57.771,28.858,664.3,8.057e+02,0.000,1506.656,349.9,1.162e-07,9.650e-13,0.0,9.609e-15,2.020e-14,9.206e-15,-33.9,45.00,817.3,82.35,-98.6,-99.0,-97.9,-99.0,-65.0,-112.1,0.000,26.5,12.5,8.485,-38.4,-99.6,8.485,25.0,25.0,5.000,172.61,3.10,266.16,2.19,107.87,12.52,1.48,88774.9,1.3544e+12,2.452e+02,1.617e+00,6.195,1.4887,5.1106e+06,0.00,0.00,39.96,0.0000e+00,0.00,0.00,44.01,1.4083e+09,0.47,0.10,28.01,6.5784e+10,1.58,4.86,2.02,2.9139e+09,0.97,0.22,28.02,3.1003e+07,0.01,0.00,32.00,4.6929e+11,22.39,34.65,4.00,4.5243e+11,5.44,33.40,1.01,3.6256e+11,69.13,26.77,16.00,0.0000e+00,0.00,0.00,18.02,0.0,0.000e+00,0.000e+00,0.0,0.0,0.0,0.0,0.000e+00,0.000e+00,285.788,64.84,285.790,3379.853,170.0,118.782,121.7,136.6,999.900,0.260,-0.001,-0.001,0.300,0.002,0.000,0.000,0.000,99,0.0
71500.0,286.000,64.90,119.50,3667.564,3381.564,3.169,136.4,3.664e-09,1.296e-14,60.312,29.479,676.6,8.073e+02,0.000,1575.255,349.9,1.103e-07,9.041e-13,0.0,8.940e-15,1.880e-14,1.002e-14,-22.7,45.00,769.7,82.19,-98.6,-99.0,-97.9,-98.9,-71.8,-106.9,0.000,19.2,-6.9,2.436,-52.6,-113.8,2.436,25.0,25.0,5.000,172.62,3.10,264.13,2.36,107.00,12.52,1.48,88774.9,1.3154e+12,2.452e+02,1.620e+00,5.935,1.4787,3.9626e+06,0.00,0.00,39.96,0.0000e+00,0.00,0.00,44.01,1.1825e+09,0.42,0.09,28.01,6.5676e+10,1.70,4.99,2.02,2.4465e+09,0.88,0.19,28.02,2.5349e+07,0.01,0.00,32.00,4.6193e+11,23.69,35.12,4.00,4.5514e+11,5.88,34.60,1.01,3.2897e+11,67.42,25.01,16.00,0.0000e+00,0.00,0.00,18.02,0.0,0.000e+00,0.000e+00,0.0,0.0,0.0,0.0,0.000e+00,0.000e+00,287.788,65.14,287.791,3379.773,169.3,118.628,121.2,136.4,999.900,0.258,-0.001,-0.001,0.300,0.002,0.000,0.000,0.000,99,0.0
72000.0,288.000,65.20,120.00,3669.484,3381.484,3.166,136.4,3.539e-09,1.211e-14,62.881,30.133,688.6,8.086e+02,0.000,1644.626,349.9,1.046e-07,8.472e-13,0.0,8.348e-15,1.755e-14,6.025e-15,-50.2,45.00,976.1,82.04,-98.6,-99.0,-97.9,-99.3,-78.6,-101.2,0.000,-22.4,32.9,3.434,-101.0,-68.3,3.434,25.0,25.0,5.000,172.62,3.10,262.10,2.53,106.11,12.52,1.48,88774.9,1.2799e+12,2.452e+02,1.622e+00,5.696,1.4687,3.1006e+06,0.00,0.00,39.96,0.0000e+00,0.00,0.00,44.01,9.9878e+08,0.38,0.08,28.01,6.5513e+10,1.81,5.12,2.02,2.0663e+09,0.79,0.16,28.02,2.0871e+07,0.01,0.00,32.00,4.5476e+11,24.97,35.53,4.00,4.5715e+11,6.33,35.72,1.01,2.9938e+11,65.70,23.39,16.00,0.0000e+00,0.00,0.00,18.02,0.0,0.000e+00,0.000e+00,0.0,0.0,0.0,0.0,0.000e+00,0.000e+00,289.788,65.44,289.791,3379.693,168.7,118.482,120.8,136.4,999.900,0.258,-0.001,-0.001,0.300,0.002,0.000,0.000,0.000,99,0.0
72500.0,290.000,65.50,120.50,3671.405,3381.405,3.162,136.4,3.427e-09,1.135e-14,65.463,30.815,700.3,8.078e+02,0.000,1714.199,349.9,9.930e-08,7.940e-13,0.0,7.824e-15,1.645e-14,6.370e-15,-43.9,45.00,934.7,81.91,-98.6,-99.0,-97.9,-99.2,-85.3,-95.0,0.000,18.8,17.3,-3.407,-66.5,-77.7,-3.407,25.0,25.0,5.000,172.62,3.10,260.07,2.70,105.21,12.52,1.48,88774.9,1.2474e+12,2.452e+02,1.624e+00,5.477,1.4589,2.4488e+06,0.00,0.00,39.96,0.0000e+00,0.00,0.00,44.01,8.4881e+08,0.35,0.07,28.01,6.5296e+10,1.93,5.23,2.02,1.7560e+09,0.72,0.14,28.02,1.7309e+07,0.01,0.00,32.00,4.4779e+11,26.23,35.90,4.00,4.5845e+11,6.77,36.75,1.01,2.7328e+11,63.99,21.91,16.00,0.0000e+00,0.00,0.00,18.02,0.0,0.000e+00,0.000e+00,0.0,0.0,0.0,0.0,0.000e+00,0.000e+00,291.789,65.73,291.791,3379.614,168.0,118.346,120.3,136.4,999.900,0.259,-0.001,-0.001,0.300,0.002,0.000,0.000,0.000,99,0.0
73000.0,292.000,65.80,121.00,3673.327,3381.327,3.159,136.4,3.325e-09,1.067e-14,68.041,31.525,711.7,8.075e+02,0.000,1783.748,349.9,9.455e-08,7.473e-13,0.0,7.359e-15,1.547e-14,1.385e-14,29.8,45.00,624.6,81.82,-98.6,-99.0,-97.9,-98.1,-91.8,-88.3,0.000,25.2,8.4,0.351,-66.6,-79.9,0.351,25.0,25.0,5.000,172.63,3.10,258.05,2.86,104.28,12.52,1.48,88774.9,1.2176e+12,2.452e+02,1.626e+00,5.278,1.4496,1.9525e+06,0.00,0.00,39.96,0.0000e+00,0.00,0.00,44.01,7.2589e+08,0.32,0.06,28.01,6.5028e+10,2.04,5.34,2.02,1.5016e+09,0.65,0.12,28.02,1.4460e+07,0.01,0.00,32.00,4.4101e+11,27.47,36.22,4.00,4.5906e+11,7.21,37.70,1.01,2.5026e+11,62.30,20.55,16.00,0.0000e+00,0.00,0.00,18.02,0.0,0.000e+00,0.000e+00,0.0,0.0,0.0,0.0,0.000e+00,0.000e+00,293.788,66.03,293.791,3379.536,167.3,118.218,120.0,136.4,999.900,0.267,-0.001,-0.001,0.300,0.002,0.000,0.000,0.000,99,0.0
73500.0,294.000,66.10,121.50,3675.250,3381.250,3.156,136.6,3.233e-09,1.007e-14,70.602,32.258,722.7,8.068e+02,0.000,1852.798,349.9,9.002e-08,7.034e-13,0.0,6.945e-15,1.460e-14,9.262e-15,-8.0,45.00,753.6,81.76,-98.6,-99.0,-97.9,-98.7,-98.1,-81.2,0.000,11.8,0.6,-1.691,-86.3,-80.5,-1.691,25.0,25.0,5.000,172.63,3.09,256.02,3.03,103.35,12.52,1.48,88774.9,1.1899e+12,2.452e+02,1.627e+00,5.097,1.4408,1.5718e+06,0.00,0.00,39.96,0.0000e+00,0.00,0.00,44.01,6.2471e+08,0.29,0.05,28.01,6.4710e+10,2.15,5.44,2.02,1.2922e+09,0.60,0.11,28.02,1.2170e+07,0.01,0.00,32.00,4.3442e+11,28.67,36.51,4.00,4.5898e+11,7.63,38.57,1.01,2.2990e+11,60.65,19.32,16.00,0.0000e+00,0.00,0.00,18.02,0.0,0.000e+00,0.000e+00,0.0,0.0,0.0,0.0,0.000e+00,0.000e+00,295.789,66.33,295.791,3379.459,166.7,118.100,119.7,136.6,999.900,0.279,-0.001,-0.001,0.300,0.002,0.000,0.000,0.000,99,0.0
74000.0,296.000,66.40,122.00,3677.173,3381.173,3.152,136.8,3.150e-09,9.535e-15,73.131,33.012,733.5,8.072e+02,0.000,1921.123,350.0,8.571e-08,6.621e-13,0.0,6.576e-15,1.383e-14,1.089e-14,14.3,45.00,686.2,81.75,-98.6,-99.0,-97.9,-98.4,-104.2,-73.6,0.000,26.0,3.4,-3.824,-78.2,-70.2,-3.824,25.0,25.0,5.000,172.63,3.09,253.99,3.20,102.40,12.52,1.48,88774.9,1.1641e+12,2.452e+02,1.629e+00,4.932,1.4328,1.2776e+06,0.00,0.00,39.96,0.0000e+00,0.00,0.00,44.01,5.4103e+08,0.26,0.05,28.01,6.4342e+10,2.26,5.53,2.02,1.1191e+09,0.55,0.10,28.02,1.0319e+07,0.01,0.00,32.00,4.2801e+11,29.84,36.77,4.00,4.5821e+11,8.05,39.36,1.01,2.1188e+11,59.04,18.20,16.00,0.0000e+00,0.00,0.00,18.02,0.0,0.000e+00,0.000e+00,0.0,0.0,0.0,0.0,0.000e+00,0.000e+00,297.789,66.63,297.791,3379.382,166.1,117.991,119.4,136.8,999.900,0.299,-0.001,-0.001,0.300,0.002,0.000,0.000,0.000,99,0.0
74500.0,298.000,66.70,122.50,3679.097,3381.097,3.149,137.0,3.074e-09,9.054e-15,75.617,33.782,743.9,8.090e+02,0.000,1988.443,350.0,8.161e-08,6.234e-13,0.0,6.244e-15,1.313e-14,6.413e-15,-29.2,45.00,883.9,81.79,-98.5,-99.0,-97.9,-99.0,-110.0,-65.6,0.000,31.6,-32.1,0.629,-78.4,-97.6,0.629,25.0,25.0,5.000,172.64,3.09,251.96,3.37,101.44,12.52,1.48,88774.9,1.1398e+12,2.452e+02,1.630e+00,4.784,1.4258,1.0483e+06,0.00,0.00,39.96,0.0000e+00,0.00,0.00,44.01,4.7150e+08,0.24,0.04,28.01,6.3922e+10,2.37,5.61,2.02,9.7525e+08,0.50,0.09,28.02,8.8141e+06,0.01,0.00,32.00,4.2175e+11,30.96,37.00,4.00,4.5676e+11,8.45,40.07,1.01,1.9588e+11,57.48,17.19,16.00,0.0000e+00,0.00,0.00,18.02,0.0,0.000e+00,0.000e+00,0.0,0.0,0.0,0.0,0.000e+00,0.000e+00,299.789,66.93,299.791,3379.306,165.4,117.892,119.2,137.0,999.900,0.310,-0.001,-0.001,0.300,0.002,0.000,0.000,0.000,99,0.0
75000.0,300.000,67.00,123.00,3681.022,3381.022,3.146,137.3,3.006e-09,8.622e-15,78.051,34.567,754.1,8.100e+02,0.000,2054.274,350.0,7.770e-08,5.870e-13,0.0,5.946e-15,1.250e-14,7.830e-15,-9.2,45.00,791.2,81.88,-98.5,-99.0,-97.9,-98.7,-115.5,-57.2,0.000,32.2,-34.8,4.334,-83.3,-92.1,4.334,25.0,25.0,5.000,172.64,3.09,249.94,3.54,100.48,12.52,1.48,88774.9,1.1166e+12,2.452e+02,1.631e+00,4.650,1.4198,8.6823e+05,0.00,0.00,39.96,0.0000e+00,0.00,0.00,44.01,4.1343e+08,0.22,0.04,28.01,6.3450e+10,2.47,5.68,2.02,8.5511e+08,0.46,0.08,28.02,7.5829e+06,0.00,0.00,32.00,4.1561e+11,32.04,37.22,4.00,4.5461e+11,8.83,40.71,1.01,1.8164e+11,55.97,16.27,16.00,0.0000e+00,0.00,0.00,18.02,0.0,0.000e+00,0.000e+00,0.0,0.0,0.0,0.0,0.000e+00,0.000e+00,301.789,67.22,301.792,3379.231,164.9,117.802,119.0,137.3,999.900,0.311,-0.001,-0.001,0.300,0.002,0.000,0.000,0.000,99,0.0
75500.0,302.000,67.30,123.50,3682.948,3380.948,3.142,137.7,2.943e-09,8.230e-15,80.422,35.361,764.0,8.089e+02,0.000,2118.266,350.0,7.420e-08,5.537e-13,0.0,5.676e-15,1.193e-14,9.475e-15,15.1,45.00,712.0,82.03,-98.5,-99.0,-97.8,-98.3,-120.6,-48.5,0.000,32.8,-30.7,0.762,-87.9,-79.2,0.762,25.0,25.0,5.000,172.64,3.09,247.91,3.71,99.51,12.52,1.48,88774.9,1.0943e+12,2.452e+02,1.632e+00,4.529,1.4150,7.2570e+05,0.00,0.00,39.96,0.0000e+00,0.00,0.00,44.01,3.6468e+08,0.21,0.03,28.01,6.2922e+10,2.56,5.75,2.02,7.5425e+08,0.43,0.07,28.02,6.5697e+06,0.00,0.00,32.00,4.0954e+11,33.07,37.43,4.00,4.5175e+11,9.19,41.28,1.01,1.6894e+11,54.53,15.44,16.00,0.0000e+00,0.00,0.00,18.02,0.0,0.000e+00,0.000e+00,0.0,0.0,0.0,0.0,0.000e+00,0.000e+00,303.789,67.52,303.792,3379.156,164.3,117.723,118.9,137.7,999.900,0.304,-0.001,-0.001,0.300,0.002,0.000,0.000,0.000,99,0.0
