degree,order,C,S
50,25,4.7698738600188E-09,2.6195046633233E-09
50,26,-8.7618292456219E-09,-1.9051275507181E-09
50,27,5.9176398810899E-09,-3.2840133535991E-09
50,28,-1.2505157942438E-09,6.8392081338443E-09
50,29,5.2309485060836E-09,1.5529162648986E-09
50,30,4.0371104899684E-09,6.9747483551629E-09
50,31,-2.8562414658075E-09,5.8314173314058E-09
50,32,-2.5998577171049E-09,1.1282567371488E-09
50,33,-3.1335418530346E-09,-2.8156605265551E-09
50,34,-1.5894579111397E-09,-1.4586013601984E-09
50,35,2.2951385271227E-09,1.6255320727879E-10
50,36,-1.9171391907030E-10,6.5412103511972E-10
50,37,-1.1451299575968E-09,-1.0268940561831E-09
50,38,-1.1212454968905E-09,-5.5900152529084E-09
50,39,-5.3869415031622E-09,8.5195693136809E-09
50,40,2.1905558483673E-09,5.3061057607311E-09
50,41,-6.3253409596662E-09,-5.8055192572582E-09
50,42,5.4565236307341E-09,-3.9440679327897E-09
50,43,8.6524964257636E-12,-1.5903317011136E-09
50,44,9.0316889956910E-10,-8.2435260520192E-10
50,45,-2.8045584259104E-09,5.6105868340516E-09
50,46,-5.7515838286372E-09,2.1924560445217E-09
50,47,-6.0950683339138E-09,-1.1379430463222E-08
50,48,8.5662120213056E-10,6.9526393098677E-10
50,49,2.1942513377317E-09,-4.7941411255653E-09
50,50,4.5346214857984E-09,2.5487785183391E-09
51,0,-4.4590870014344E-09,0.0000000000000E+00
51,1,1.7615940363085E-09,1.1597614617921E-09
51,2,-7.3340051973030E-09,-2.4740995224218E-09
51,3,-5.1420786869504E-09,-6.8365963433522E-09
51,4,2.0662821236318E-09,1.7028285882844E-09
51,5,-3.5834850853183E-09,-3.5468847349155E-09
51,6,8.3635869059105E-10,-3.4040825699968E-09
51,7,-1.0160662141749E-09,3.8006710207768E-09
51,8,1.4675972601687E-09,3.8001704640469E-09
51,9,9.9575104713407E-10,-3.2364209269984E-09
51,10,2.5069318223700E-10,-2.4998367617038E-09
51,11,-2.3587152810602E-09,1.3877460485598E-09
51,12,-3.7146048245034E-09,8.6682262692687E-10
51,13,-9.9357865123710E-09,1.2367347795396E-09
51,14,1.3530814405857E-09,2.1401677562887E-10
51,15,1.5052590780268E-09,-2.2230466302105E-10
51,16,-2.0984254346136E-10,-1.1194317696550E-09
51,17,3.8665354567747E-09,-2.2876814911714E-09
51,18,2.9195337054468E-10,-1.1773237033500E-09
51,19,4.9860654247607E-10,-1.6663903828678E-10
51,20,-3.4647343647413E-10,8.0637317299316E-11
51,21,2.4977668350433E-09,6.7489292631251E-10
51,22,-3.6563780079237E-09,-2.4075936672832E-09
51,23,-1.7532609735096E-09,1.7192422360899E-09
51,24,2.7576124020417E-09,-6.3442304410005E-09
51,25,7.0546225624976E-09,-1.7570464954829E-09
51,26,-1.3071110114252E-09,-3.9576869176595E-09
51,27,5.1952461541018E-09,-9.2397840613614E-09
51,28,3.9212973971428E-09,6.6074417910192E-09
51,29,-1.8575707347263E-09,1.9766148632722E-09
51,30,1.8285507754848E-09,3.0430717704002E-09
51,31,4.5896947929917E-10,6.4462016988461E-09
51,32,7.3541533515515E-10,1.4819694658645E-09
51,33,-3.8350793786554E-09,7.5558192425927E-10
51,34,-4.3975354835723E-09,-8.6970463448834E-10
51,35,2.6605644192058E-09,2.6918423620832E-09
51,36,-6.4018957052448E-09,2.8050269609152E-09
51,37,-3.1660706902437E-09,-5.6352008817544E-09
51,38,1.9281927934502E-09,-5.6440835460182E-09
51,39,5.9969455486202E-09,8.1919142728502E-10
51,40,-2.7289720016719E-09,-8.2195389064169E-10
51,41,2.1172290503288E-09,1.1920235838123E-09
51,42,6.6337702739490E-10,3.8442471155359E-09
51,43,-5.2241092066782E-09,2.9858726593608E-09
51,44,2.7901195438571E-10,1.2729441083657E-09
51,45,-8.8749736586074E-09,-6.0526722797051E-09
51,46,4.4054650823519E-10,8.3089656181190E-11
51,47,3.3992270314718E-09,-2.1478977088024E-09
51,48,3.7544640861161E-09,1.8158099418589E-09
51,49,-2.2277853665281E-09,-1.9372604793902E-09
51,50,-2.1295683333517E-09,5.4876274510422E-09
51,51,1.0466270724076E-09,3.0154469971888E-09
52,0,1.2129774012741E-09,0.0000000000000E+00
52,1,-1.7553252618772E-09,-4.6245609130865E-09
52,2,3.5706052185639E-09,1.0362739401147E-09
52,3,1.9176595392494E-09,-6.7589326383000E-10
52,4,3.0685862140263E-09,8.9191694734861E-10
52,5,1.2180743571748E-09,-2.0791811559635E-09
52,6,-6.4450299843092E-09,-3.6766552239692E-10
52,7,-4.6117951601781E-09,-3.0209833067093E-09
52,8,1.5190803850603E-09,-1.9442021381999E-09
52,9,-2.7182662582331E-09,-4.4909729211640E-09
52,10,3.3940529730091E-09,-1.5290552571957E-09
52,11,-1.8594771145841E-10,-1.8191041318190E-10
52,12,-1.6582383806944E-09,-3.3653867963937E-09
52,13,-3.3560683948259E-09,3.7619717496196E-09
52,14,3.4456920772633E-09,-4.9980357525770E-10
52,15,2.5703832936123E-09,2.3006564478257E-09
52,16,-1.1733898086082E-09,2.8974783743184E-09
52,17,8.0720904388171E-10,1.9944738298169E-09
52,18,6.9648244482499E-10,-8.5589726868487E-10
52,19,8.9756098412373E-10,1.5163847484211E-09
52,20,1.8084443920212E-09,-3.5268514611929E-09
52,21,2.3186685195823E-10,3.7019408851710E-10
52,22,-3.3069065665022E-09,3.6402207092444E-09
52,23,5.2520340144920E-09,1.2389533490224E-09
52,24,1.2236970350091E-10,1.6658701842249E-10
52,25,3.2946688213634E-09,-2.7319263826588E-09
52,26,-5.5753094576760E-09,-2.7710907438027E-09
52,27,-3.1198455690209E-10,-5.6584021081130E-09
52,28,2.5418792953098E-09,1.1293345609049E-09
52,29,-6.5624101839437E-09,-4.0522314272265E-09
52,30,-1.3020331874613E-09,-1.6702393492831E-10
52,31,2.4153889462184E-09,-1.8377559527507E-09
52,32,4.1988550223795E-09,-5.5682910837032E-09
52,33,-2.1776828985871E-10,-1.0009134235130E-09
52,34,5.4630255086049E-09,-1.3001736588464E-09
52,35,6.5904265755926E-09,6.4472469504568E-09
52,36,1.2475641930624E-09,6.7639156355828E-09
52,37,-1.0466851499183E-08,2.8563985108311E-09
52,38,-1.1955123680130E-09,-1.6856698688137E-09
52,39,-1.3891551994556E-09,-2.5916132563489E-09
52,40,-1.0199931113379E-08,-1.4805606403543E-09
52,41,-3.0470640074642E-09,-3.5013657519809E-09
52,42,1.2145682763269E-10,-5.6726891506396E-09
52,43,4.4106226465917E-09,-2.5476925248340E-09
52,44,-1.4064773009849E-09,-2.1602143502039E-10
52,45,1.7528883195289E-09,-3.1165220039092E-10
52,46,1.9129715043005E-13,3.8808962965883E-09
52,47,-3.3112321986078E-09,4.2939272483198E-09
52,48,3.6182808663925E-09,2.8890095040181E-09
52,49,-7.4816105521335E-09,6.8547218121312E-09
52,50,-5.2992738627636E-09,-8.7567788679523E-10
52,51,-5.9857262634757E-09,-1.7315892602078E-09
52,52,-2.1781580171964E-09,-4.4481743470670E-09
53,0,7.8590547177372E-09,0.0000000000000E+00
53,1,1.8805149027060E-09,-4.6391795532282E-10
53,2,5.8036567628085E-09,-2.4329042734694E-09
53,3,-1.5922198923652E-09,1.3907657341333E-09
53,4,4.5611446812081E-09,1.4089276517370E-09
53,5,-4.5733675202462E-10,-3.8310615387760E-09
53,6,2.8812562181287E-09,-1.0373451507803E-09
53,7,1.1171406768850E-09,-6.0140521458060E-09
53,8,1.8647433053740E-09,7.5383383944739E-12
53,9,2.8955881378466E-09,-2.8684789732964E-09
53,10,9.4562150928311E-09,-2.3507963530930E-09
53,11,3.4087216160246E-09,4.5045355359510E-10
53,12,6.8396789844279E-10,-5.9680716450311E-09
53,13,4.6323813575377E-09,4.1352140159423E-09
53,14,2.0062580343937E-09,-4.4868914556933E-10
53,15,5.8667125523948E-09,5.2889515325788E-09
53,16,7.4477401909256E-10,5.7633506901873E-09
53,17,-4.3082364876782E-09,7.3679392552547E-10
53,18,2.7430647639773E-09,1.9169579564976E-09
53,19,3.4851171041291E-09,-8.4781422061438E-10
53,20,-1.1188716761691E-09,-1.1990383825462E-09
53,21,-2.8831071345771E-09,2.6384381460821E-09
53,22,6.9469519957145E-11,5.6900205579357E-09
53,23,4.3601722037954E-09,-5.3261213978352E-09
53,24,-5.0689775693569E-09,6.0561957161249E-09
53,25,-4.0296965537526E-10,-6.1097115227305E-09
53,26,-7.0350388938643E-10,2.1204318741721E-09
53,27,-2.8800514517635E-10,-2.4177329962409E-09
53,28,1.2972216292489E-09,2.9654859707864E-09
53,29,-6.4221395013900E-09,-2.4714963895446E-09
53,30,-5.3422256701410E-09,-5.9826461497156E-09
53,31,-2.4056242416524E-09,1.9104882378406E-09
53,32,2.0162694588986E-09,-1.5077121207318E-09
53,33,-4.3443094402668E-10,1.2476711026815E-09
53,34,-4.3165066850440E-09,-7.7315601714458E-09
53,35,1.1709154687655E-09,-3.5944849891300E-09
53,36,2.6384911181007E-09,2.4869748024046E-09
53,37,-2.5153764366284E-09,1.5288129381072E-09
53,38,1.0801004300134E-09,-2.1379360227268E-09
53,39,-1.5374323434584E-09,-3.1626581625759E-09
53,40,-4.6746027893714E-10,-8.9256174643910E-10
53,41,7.4467456288565E-09,-6.0488579378742E-09
53,42,4.5154300864536E-09,2.3930981134493E-09
53,43,-3.8461118479400E-10,4.3322069879341E-09
53,44,1.6886211095628E-09,-1.1931239622035E-09
53,45,-7.3009934106030E-09,2.9365433184404E-09
53,46,-1.2549407250254E-09,-4.7653402808670E-09
53,47,-1.3628026367428E-09,5.9314647027525E-09
53,48,-2.3102210546554E-09,-4.0596513708534E-09
53,49,-1.4420457414008E-09,-4.5611735934055E-09
53,50,8.3584097160505E-09,1.0491983082663E-09
53,51,1.9223074740392E-09,2.9435358687593E-10
53,52,6.2110020675022E-09,5.9397053095952E-10
53,53,1.9944834167744E-09,3.9691751484149E-09
54,0,2.2361096153065E-09,0.0000000000000E+00
54,1,-1.6264336088107E-09,4.1587280393552E-09
54,2,2.3138562280867E-09,-3.0602619441944E-10
54,3,5.5012979516772E-09,1.5055762930843E-09
54,4,-1.1826098618739E-09,-6.6706664467240E-09
54,5,2.0601446698947E-09,-1.5674926730758E-09
54,6,1.6656956147690E-09,-2.4174760072002E-09
54,7,3.0272820321366E-09,9.4601082935650E-10
54,8,3.6852706913961E-09,-3.4505782241939E-09
54,9,2.4555616689154E-09,7.0712386386461E-09
54,10,4.3533725671506E-09,-1.1873503253565E-09
54,11,2.9569712338855E-09,2.4055765697821E-11
54,12,-9.7424702915288E-10,-3.1617125574881E-09
54,13,4.2869970854180E-09,2.4579222261754E-10
54,14,-1.9144299392496E-09,8.7981174314105E-10
54,15,2.8985213844254E-09,-4.1601170714140E-09
54,16,-3.7303694559425E-09,2.5741839577376E-09
54,17,-3.3240504685734E-10,6.2954156157176E-09
54,18,3.7119242760757E-09,-9.2398491330670E-10
54,19,8.3105022441781E-09,-1.6955600503582E-09
54,20,-2.2171134181850E-09,-1.1082603447404E-09
54,21,-3.2163894474764E-09,2.5789785164319E-09
54,22,-3.1122259125365E-09,3.5818469077080E-09
54,23,-1.3288115454536E-10,-1.6798434754026E-09
54,24,3.6280220058162E-09,4.0725287333120E-09
54,25,-3.7930443181979E-09,-2.0393375439899E-09
54,26,4.4639754101454E-09,-2.9448989005098E-09
54,27,-5.1406346108110E-10,5.1032908204817E-09
54,28,-1.9278925721843E-09,-4.6589947110676E-10
54,29,-1.5825445843201E-09,7.2917682894546E-10
54,30,2.2011753879321E-09,1.9462219702054E-09
54,31,7.2813440239367E-10,4.3461319870310E-09
54,32,-3.1983374384882E-09,2.2535259687721E-09
54,33,-6.0781973954142E-09,4.9536903654023E-10
54,34,-7.7085505260376E-09,-4.6042680980021E-09
54,35,1.3401015324088E-09,-8.4613855637856E-09
54,36,2.1735335735740E-09,-7.3531939663964E-09
54,37,2.6652604140958E-09,2.1774530898040E-09
54,38,-4.0830102002565E-10,-8.8764473317784E-10
54,39,7.6739909238192E-09,-1.4240426009018E-09
54,40,4.0332074365824E-09,4.9510839096936E-10
54,41,5.7762800751449E-09,4.8198208561339E-09
54,42,5.2544657092811E-09,5.8176360487300E-09
54,43,-1.8198495521753E-09,3.9122291614946E-09
54,44,-1.7825929627243E-09,3.2148333061693E-09
54,45,-1.6496180010818E-09,-5.3277049286051E-09
54,46,7.3125305112865E-10,-4.1383296921653E-09
54,47,-3.1531635652517E-09,3.3853362914700E-09
54,48,3.1687612544764E-09,2.3693508729720E-09
54,49,-1.0612210038657E-11,9.7072908904127E-10
54,50,-1.8689749938938E-09,-1.8048606270722E-09
54,51,4.9100790051697E-09,2.7750175215161E-09
54,52,1.3485755267146E-09,-2.6388661780983E-09
54,53,-2.7490933827240E-09,3.3746655656015E-09
54,54,-7.7840389011173E-09,5.0962818940980E-09
55,0,9.9768720290277E-10,0.0000000000000E+00
55,1,-2.6752179400384E-10,4.6397910144787E-09
55,2,-1.7255768348337E-09,-2.2429119720090E-09
55,3,5.4277038313678E-09,3.1567045920669E-09
55,4,1.3579449502306E-09,2.7182598360535E-09
55,5,6.1417610284065E-09,3.0304275124271E-09
55,6,-8.3601410217404E-10,-1.9534293958633E-09
55,7,9.4956192078910E-10,3.5613161734231E-09
55,8,-3.7400367979530E-09,8.6170375152068E-10
55,9,3.7134959011473E-09,1.8557298934632E-09
55,10,-1.0274647138814E-09,3.6916392060581E-09
55,11,2.8757412669751E-09,3.0436750412079E-09
55,12,1.4135888010211E-09,3.2392731670758E-09
55,13,2.0308717900211E-09,-8.7819057204246E-10
55,14,-2.1381891858501E-09,8.8785808207170E-10
55,15,-1.8337097243000E-09,-5.1317635205070E-09
55,16,-3.0161873254405E-09,-1.9064941226534E-10
55,17,-2.2045498905971E-09,-1.8179235966208E-09
55,18,-2.5483860928409E-09,6.3420315587586E-09
55,19,1.7931875391725E-09,-3.1103417434725E-10
55,20,-9.1373423018029E-10,1.0652739441424E-09
55,21,6.5509076614598E-10,-3.0525676126302E-09
55,22,4.0367888985574E-09,-2.3918661071444E-09
55,23,1.6442350145832E-09,5.8536680160919E-09
55,24,6.7124439580662E-09,3.7578859227680E-09
55,25,-4.8647842680943E-09,2.1289271935312E-09
55,26,-1.0323166559816E-09,-2.1003019146571E-09
55,27,-3.3924600439580E-09,3.4864849741695E-09
55,28,3.1024887377094E-10,2.6800283757313E-10
55,29,2.9509586715878E-09,-7.9504859902625E-10
55,30,4.5207512915787E-09,1.8038560665228E-10
55,31,-2.1937531451332E-10,1.2660626346247E-09
55,32,2.6938717434766E-10,1.5604124477632E-09
55,33,1.4816320493923E-09,-5.2498961172672E-11
55,34,-3.8095437245487E-10,7.5852913863467E-10
55,35,2.7117955782667E-09,-2.1915766617881E-09
55,36,1.1658791002601E-09,4.5386396712144E-09
55,37,-2.8970504694934E-09,5.0646975442609E-09
55,38,-7.1092403804692E-09,1.3037179487622E-09
55,39,-2.0896700053304E-09,-4.7611057415328E-09
55,40,3.2170528716771E-09,-4.4479181502221E-09
55,41,3.5860707173708E-09,2.9202242693602E-10
55,42,3.1189374847973E-09,-2.2226032394555E-09
55,43,5.3351184173647E-10,-7.9274293838669E-11
55,44,7.7282857610973E-09,-2.3074580524812E-09
55,45,1.4530439886098E-09,4.3832970402773E-09
55,46,-3.5322489723736E-09,-1.8732339932263E-09
55,47,3.5029863593864E-09,-5.9491933367334E-11
55,48,-5.3860587504561E-09,-1.8676146498926E-09
55,49,2.3444180992796E-09,-4.3613277493418E-10
55,50,-4.4494333812516E-09,1.3566584193212E-09
55,51,1.1652700761405E-10,4.8418955598540E-09
55,52,-4.6348686953007E-09,-3.7184059780320E-09
55,53,3.2598954785730E-10,1.4681829571019E-09
55,54,-5.5892936613100E-09,-6.1860876068598E-09
55,55,1.6450936503235E-09,-5.6588292633778E-09
56,0,-4.2742774247260E-09,0.0000000000000E+00
56,1,3.4210928797596E-09,3.6076666153647E-09
56,2,-3.1465793439827E-09,5.3807909391221E-09
56,3,-2.4958634783609E-09,2.7258261669360E-09
56,4,-9.4843631506624E-10,4.5426837011647E-09
56,5,2.4525310131829E-09,2.5249529546588E-09
56,6,-8.8661191619581E-09,1.3491641483200E-09
56,7,2.9981559551315E-09,-2.5306536214511E-10
56,8,-3.7683023920952E-09,-5.4442537633139E-09
56,9,3.7136467502074E-09,1.0531550802025E-09
56,10,-3.3528255860084E-09,1.3382280184159E-09
56,11,6.5440388906873E-10,3.0283454853237E-09
56,12,-1.1416597462023E-09,4.7949087219223E-09
56,13,8.9694961369163E-10,5.7676722180814E-09
56,14,1.3356500672723E-10,4.3469039513932E-09
56,15,-3.4865730204297E-09,1.1947568082725E-09
56,16,-4.0216043333738E-10,-3.5160078725003E-09
56,17,-7.1951510590095E-09,6.7251194313834E-10
56,18,-2.0126005738132E-09,3.0697251345709E-09
56,19,-1.4792947262990E-09,-3.6068743953076E-10
56,20,5.2414803658688E-09,-1.9992679167046E-09
56,21,2.3089032936514E-10,-4.2473397521243E-09
56,22,1.6786747232969E-09,-1.1535668671479E-10
56,23,2.1414548735358E-09,4.3183749129526E-09
56,24,1.1290324663198E-09,4.9681756517939E-11
56,25,-1.6025922665801E-09,3.0854884855754E-09
56,26,2.1946615982340E-09,-4.5638017830684E-09
56,27,1.0743645298216E-09,3.0636072091711E-09
56,28,-3.5195433281055E-09,1.0525576057276E-09
56,29,4.4074318945151E-09,-3.6112117785273E-09
56,30,-8.8112331916275E-10,2.4595962092926E-09
56,31,-1.2441691373187E-09,-5.9883367336489E-09
56,32,3.7916709174079E-09,-2.5734012452271E-09
56,33,5.5629737583074E-09,2.1489252755998E-09
56,34,3.4004482385962E-09,7.8044319288967E-10
56,35,-4.6328019497220E-10,2.0243869609856E-10
56,36,3.2350886648912E-09,-4.1392109275158E-10
56,37,2.3127723037394E-09,4.7853509599585E-09
56,38,1.7672413848594E-09,4.9079199110692E-09
56,39,-1.7025059537177E-09,-4.2170625486109E-09
56,40,2.0258678438702E-09,3.4428710407387E-09
56,41,-3.8134338009837E-10,2.8907302270968E-09
56,42,-5.6131097670378E-09,-9.8740901381404E-11
56,43,7.3812683298995E-10,-5.5336514362932E-09
56,44,1.2360994793111E-09,2.3485824605239E-09
56,45,4.9325233092742E-09,-9.2544827628433E-10
56,46,3.3953797294453E-09,-3.9612580544854E-09
56,47,7.4248061768672E-09,2.3985959450264E-09
56,48,-1.7453297676236E-09,-2.9457583169030E-09
56,49,4.2237598734133E-09,5.9383423694544E-09
56,50,-4.9385490528069E-09,1.1466835290313E-09
56,51,2.6979533276172E-09,-1.0015580863992E-09
56,52,-2.9001830436691E-09,-1.8238611005272E-09
56,53,-9.7766482754905E-09,-7.9880222730780E-10
56,54,-6.8872269275710E-09,-1.9734879777584E-09
56,55,-1.0776549836705E-10,-3.9402655864977E-09
56,56,1.4854070967794E-09,-9.4710827785390E-10
57,0,-2.6978302126453E-09,0.0000000000000E+00
57,1,4.9424295229861E-09,-2.6302721530827E-09
57,2,-3.4894252054875E-09,1.5408294926338E-09
57,3,-4.2682977354859E-09,3.9492002037279E-09
57,4,-7.2334351292621E-09,-6.0430499919326E-10
57,5,-2.8491098982584E-09,5.4366474645085E-10
57,6,1.3220442112193E-09,-1.4299068600603E-09
57,7,-6.5469970576191E-10,2.4632532469968E-11
57,8,3.9255764214380E-09,8.9995900303665E-09
57,9,2.1704110245180E-09,-4.3501663312214E-09
57,10,-2.0730273531623E-09,3.1411424084464E-09
57,11,-4.0294759979119E-09,-7.1604540520628E-09
57,12,6.0573457086287E-09,6.7082342773241E-09
57,13,7.2511121609804E-10,-2.1481866247200E-09
57,14,-8.7850749459326E-10,5.5614946683519E-09
57,15,7.4477374401513E-10,5.2802090198459E-09
57,16,-1.0400786998243E-12,-4.4438947247269E-09
57,17,-1.9424877994323E-09,-2.4739102083985E-09
57,18,1.1205527685959E-09,7.8313827481549E-10
57,19,-3.8505569748652E-09,4.0615286487272E-09
57,20,3.5918218126134E-09,3.1196058106592E-09
57,21,-6.1113985866345E-10,4.8520284326001E-10
57,22,2.4587002775541E-09,3.6363218195801E-10
57,23,-2.1150239042360E-09,-9.1404926829822E-10
57,24,-2.5839176442972E-09,-2.5410021044225E-09
57,25,6.6008531213212E-09,-2.6937227277927E-09
57,26,-1.8630428754314E-09,-4.7972711918682E-09
57,27,7.3705708524998E-10,6.9484072271989E-10
57,28,-3.5782369561576E-09,3.5847601316803E-11
57,29,-4.6216973966685E-10,-2.7627023071650E-09
57,30,6.3815537525921E-09,3.3959338441150E-09
57,31,-1.7233884760606E-09,-3.6190960245466E-09
57,32,4.6826414222544E-10,-1.6404114242492E-09
57,33,9.9061123395856E-10,4.4082461923964E-09
57,34,-2.7784492127044E-09,2.0348245712768E-09
57,35,2.3773188604637E-10,-3.7111314359600E-09
57,36,-1.4322905665545E-09,-5.7319765060487E-09
57,37,2.5129189535284E-09,2.4244661262220E-09
57,38,4.6188301151756E-09,4.5327156411282E-09
57,39,1.1170109740723E-09,7.3417131827309E-10
57,40,8.1652220140553E-10,-2.9312007389139E-10
57,41,-6.8869202263193E-10,2.1018471162575E-09
57,42,-9.3531977755737E-09,1.2982349631852E-09
57,43,-1.9370717207964E-09,-6.4221195527738E-09
57,44,2.1530602028046E-09,-1.4122078810466E-10
57,45,-1.4987917204057E-09,4.3745472548322E-09
57,46,-4.1069438802992E-09,2.4217101814097E-09
57,47,-1.1304647254931E-10,-1.0401084901427E-09
57,48,-1.3131467415209E-09,4.8287455401752E-09
57,49,-6.1615408771980E-10,-3.1685983636739E-09
57,50,-2.3708535463961E-09,-5.0099727511449E-09
57,51,-2.7378703172603E-09,-5.0840842895643E-09
57,52,3.3683154620013E-09,1.7431021048982E-11
57,53,4.2168196368315E-09,-1.4473038431777E-09
57,54,-5.6477513085700E-09,3.4431628517873E-09
57,55,2.7786636577232E-09,8.7196053749414E-10
57,56,6.6215553811095E-10,3.3572635668226E-09
57,57,-2.2980600643913E-09,-3.0516743775235E-09
58,0,-3.4737363420961E-09,0.0000000000000E+00
58,1,-1.9819105714849E-09,-1.2057152522198E-09
58,2,2.1458202272891E-09,5.0347337141233E-09
58,3,-4.1717782091390E-09,-5.5339535542118E-09
58,4,-2.7901211872355E-09,-1.8687228602185E-09
58,5,2.0267388592762E-09,-5.2545033005651E-10
58,6,-9.0210821514203E-10,1.2030858741690E-09
58,7,-5.1123510001628E-09,2.9494809890336E-09
58,8,4.1171929420014E-09,3.1174408035573E-09
58,9,-4.1889303791725E-09,-6.2965810080192E-09
58,10,2.3944669993191E-10,-2.0224643138881E-09
58,11,-3.2658874462539E-09,-4.5364494544703E-09
58,12,1.8937360558067E-09,6.0831560110672E-10
58,13,-3.7604234945512E-09,1.6274260274122E-10
58,14,4.6258592823413E-09,-1.7521674740090E-09
58,15,1.6578147540266E-09,-9.8963119686306E-10
58,16,1.1435828898597E-09,-1.4155133198606E-09
58,17,4.8148767795627E-09,2.2184115460121E-09
58,18,4.6025883424205E-09,-6.3491462358505E-10
58,19,2.1578956100422E-09,-4.7758108769364E-10
58,20,-2.9021196636577E-09,1.0178091906307E-09
58,21,-3.6210799680182E-10,4.8634722749015E-09
58,22,3.0226539907521E-09,-2.6520747251939E-09
58,23,-2.5466297106199E-10,2.6078719883660E-09
58,24,-3.1369120534908E-09,-1.9531147498615E-09
58,25,2.3102130003529E-09,-2.5756396355794E-09
58,26,-1.7857902683948E-09,-1.0586009857476E-10
58,27,-3.8728300303888E-09,-5.4343406232973E-09
58,28,-2.1175227547893E-09,-2.3966638680624E-09
58,29,2.6593122484537E-09,-2.8000020530030E-09
58,30,6.0603703741695E-09,3.2563047988205E-09
58,31,-3.4892547130841E-09,1.3950798819368E-09
58,32,2.0189304217740E-09,1.0187460693686E-09
58,33,-6.1066118337674E-10,1.3918186457755E-09
58,34,-2.3245643336290E-09,2.7528136000716E-09
58,35,-3.3694405153100E-09,-3.7141951252514E-10
58,36,-4.1099956297434E-09,-1.7642047194602E-09
58,37,2.3256515863910E-09,-2.7333405125275E-09
58,38,-5.2003689101535E-09,3.2360946711059E-10
58,39,5.6328249110020E-10,-1.3171273378472E-09
58,40,1.9746120307062E-09,-5.7220194823042E-09
58,41,2.3968715524337E-09,3.1413619079009E-09
58,42,8.6258356248836E-10,-1.7015844918070E-09
58,43,-1.6001298099104E-09,-2.9219732439802E-09
58,44,6.9563729043239E-09,6.7618891719718E-10
58,45,-1.1959834327394E-09,4.7276600704072E-09
58,46,1.6265428062741E-09,2.0095350946412E-09
58,47,4.1750796942654E-10,-8.0580748861382E-10
58,48,-1.6068401133566E-09,-3.4971077823662E-09
58,49,1.3823824808465E-09,-1.9510498097937E-10
58,50,-8.8829040131354E-10,6.2124624388731E-09
58,51,8.4226604649326E-10,-3.3911838876795E-09
58,52,-6.4608447653436E-10,4.3804100330298E-09
58,53,-5.2855489702670E-09,-2.4753139313099E-09
58,54,-2.9447070574098E-09,-7.7537548740458E-10
58,55,1.8334605385035E-09,-3.0365226410267E-09
58,56,-2.2583460264675E-10,-5.5682226671231E-10
58,57,-2.1380180512317E-09,8.6209116120881E-10
58,58,-1.3073141558720E-10,2.6099250709891E-10
59,0,3.5445062351230E-09,0.0000000000000E+00
59,1,-3.3388763715299E-09,-8.0729688338224E-10
59,2,4.7081665838920E-09,8.1850783717013E-10
59,3,-1.5925683560496E-09,-4.9003408386100E-09
59,4,3.2259473832764E-09,3.8828021852492E-09
59,5,2.4174737228608E-10,-5.2194066564106E-09
59,6,-5.0683567138391E-09,6.7863208195993E-11
59,7,-4.4165694526231E-09,5.8120966297910E-10
59,8,3.6665223692219E-09,6.0477620881346E-10
59,9,-2.0643631532359E-10,-1.1796987891584E-09
59,10,5.4356822150655E-09,-5.1807956128166E-09
59,11,5.7294318208367E-11,-2.4711153102180E-10
59,12,3.2790630186873E-09,-2.9993011623396E-09
59,13,-4.8274636992669E-09,-9.1837130430276E-10
59,14,-1.4306820543795E-09,-5.9289090053642E-09
59,15,7.6727377099196E-10,-2.0336571728555E-09
59,16,-1.1802191726242E-09,-1.1714336814679E-09
59,17,1.4225365697341E-09,-3.2734918041340E-10
59,18,2.2052110326990E-09,-2.8452611007614E-10
59,19,6.2417686995087E-11,-2.6325458491832E-09
59,20,-3.6419368349005E-09,-1.1413221269252E-09
59,21,3.9604965929369E-09,-3.3334701169321E-10
59,22,2.2189605816239E-09,-4.1717522386738E-09
59,23,4.4061493431779E-09,3.5937449912015E-09
59,24,7.9622838303009E-10,-6.9544536299306E-11
59,25,1.9745341358073E-09,-2.0258374257732E-09
59,26,8.3832832404365E-10,9.9402822164831E-09
59,27,-3.2337896673594E-09,-1.3050749274823E-09
59,28,2.8039596344080E-10,-3.8363615546161E-10
59,29,-4.1155924499266E-09,-5.6696983166596E-10
59,30,-3.1184401024555E-09,-2.0349920355123E-09
59,31,-1.6031911794183E-09,4.1066940617284E-09
59,32,1.5574005888382E-09,-8.7689985395978E-10
59,33,-7.7893920906052E-10,-4.2545125751818E-12
59,34,1.5780167214867E-09,-5.6880355163301E-10
59,35,-2.4074557869585E-09,-1.3432999933158E-09
59,36,4.4211451022249E-10,9.9298951609507E-10
59,37,-1.0078875088782E-09,-1.4956595612326E-09
59,38,-1.0381631708409E-09,4.9431477386257E-09
59,39,-2.6664217151657E-09,5.2238877904423E-10
59,40,-7.6237265609328E-09,5.4883626141821E-10
59,41,-7.2226875696741E-10,1.0128029004595E-09
59,42,-1.6350298476690E-09,-7.7616419176429E-10
59,43,-3.0025234189732E-09,-3.0052372513446E-09
59,44,5.3893588165587E-09,-3.3353697502800E-09
59,45,6.8521728036556E-09,-1.5204370147333E-09
59,46,4.5190430164097E-09,2.1714098367587E-09
59,47,5.1076162034844E-10,4.9287239006514E-09
