degree,order,C,S
24,24,4.49342838403e-7,1.01603891792e-7
25,0,2.37001079235e-8,0.0
25,1,-5.09073460693e-8,-2.48566601823e-7
25,2,-6.62822694519e-8,-2.56010274982e-7
25,3,5.87337138017e-8,-6.61956305269e-8
25,4,-3.10210377388e-7,-5.67733859159e-9
25,5,5.51960919486e-8,-2.06663962314e-7
25,6,-1.98905651065e-7,3.12335889335e-7
25,7,6.68409262457e-8,2.7515913523e-8
25,8,3.09024715865e-7,1.02840382227e-7
25,9,-6.13989477185e-9,-2.01075966856e-8
25,10,1.62399226382e-7,-8.69368219006e-8
25,11,-2.80921712717e-7,2.14888379321e-7
25,12,-8.80498929972e-8,-1.8081098863e-7
25,13,1.68560882105e-7,3.51860290796e-8
25,14,3.53710045287e-8,9.04928662669e-8
25,15,2.60859144244e-7,-2.32070082848e-7
25,16,1.50623198563e-7,4.48658214245e-8
25,17,-2.83510994422e-7,-7.08306548304e-7
25,18,5.51369617473e-8,-1.01670336688e-7
25,19,-5.05364456862e-7,-6.53757113804e-8
25,20,3.21454634673e-7,5.67843666686e-8
25,21,-5.45408537593e-7,2.69723746697e-7
25,22,2.14149849095e-7,-4.48739337543e-7
25,23,-3.91006458226e-7,4.66775569968e-7
25,24,4.0304716657e-7,-3.17173373691e-9
25,25,1.14971043802e-7,-3.82135286992e-7
26,0,-1.83098144323e-7,0.0
26,1,-1.16078881285e-7,-2.64146209299e-7
26,2,-1.40760039213e-7,-2.98565089752e-8
26,3,-9.26661158092e-8,1.84567828246e-7
26,4,-3.96057676461e-8,1.95228192966e-8
26,5,2.27736681591e-7,1.80429824449e-7
26,6,-1.73144367613e-7,5.29181709687e-8
26,7,2.87613640742e-7,-1.57904165552e-7
26,8,7.95364028549e-8,1.07376759677e-7
26,9,1.20634106923e-7,-3.83836639869e-7
26,10,1.59242959946e-7,1.20490893409e-7
26,11,-2.3476491222e-7,-1.08008057405e-7
26,12,1.04922041511e-7,2.29295814739e-9
26,13,8.53075525495e-9,-5.21991300256e-8
26,14,1.15174904279e-7,-1.40614568763e-7
26,15,-2.89333016155e-9,-3.64562523654e-8
26,16,-3.04552868678e-7,-1.2671347314e-7
26,17,-5.20804378649e-8,-1.77737734821e-7
26,18,-2.18173256398e-7,4.30756845144e-7
26,19,4.50446241717e-8,-1.52653445838e-7
26,20,2.56204594786e-7,3.75566265045e-7
26,21,-2.99216713114e-7,-3.72565520752e-7
26,22,4.2471068868e-7,4.2732841523e-8
26,23,-1.87278051288e-7,2.10072563541e-7
26,24,5.3564992285e-7,-5.5373839435e-8
26,25,1.74458058109e-7,-3.59548772088e-7
26,26,-2.0712826383e-7,4.90986468381e-7
