time,year,month,day,hour,min,sec,number_of_passage,pos_ii_1,pos_ii_2,pos_ii_3,vel_ii_1,vel_ii_2,vel_ii_3,pos_ii_mag,vel_ii_mag,pos_pp_1,pos_pp_2,pos_pp_3,pos_pp_mag,vel_pp_1,vel_pp_2,vel_pp_3,vel_pp_mag,a,e,i,OMEGA,omega,vi,lat,lon,alt,gamma_ii,gamma_pp,h_ii_1,h_ii_2,h_ii_3,h_pp_1,h_pp_2,h_pp_3,h_ii_mag,h_pp_mag,uD_1,uD_2,uD_3,uE_1,uE_2,uE_3,uN_1,uN_2,uN_3,vN,vE,azi_pp,rho,T,p,wind_1,wind_2,wind_3,cL,cD,aoa,S,mass,heat_rate,heat_load,T_r,q,gravity_ii_1,gravity_ii_2,gravity_ii_3,drag_pp_1,drag_pp_2,drag_pp_3,drag_ii_1,drag_ii_2,drag_ii_3,lift_pp_1,lift_pp_2,lift_pp_3,lift_ii_1,lift_ii_2,lift_ii_3,force_ii_1,force_ii_2,force_ii_3,energy,t_cf,h_cf,gamma_cf,v_cf,srp_ii_1,srp_ii_2,srp_ii_3,V_0,gamma_0
277.69937096625614,2014.0,5.0,19.0,14.0,26.0,40.0,1,-739975.4923038195,2.890107273440706e6,5.926227295818692e6,2377.3350508407048,-9487.752810070246,3787.985370533517,6.634791160459512e6,10488.94696794333,-1.8796685980835217e6,2.3167066587256747e6,5.926227295818692e6,6.634791160459512e6,6292.443459657756,-7489.979207302162,3787.985370533517,10490.16045569296,3.9323279236409456e7,0.8330126864826944,1.5686314539142705,1.8171486886718367,1.3176826037765543,6.069930148773486,1.1069942452084187,2.2524220375075354,273700.8835942233,-0.09687714246908764,-0.09686590066596429,6.71742637500847e10,1.6891644208998909e10,1.499512346484251e8,5.316297015449896e10,4.441060733901122e10,-4.990669463795624e8,6.926566133245335e10,6.92737504952991e10,0.28185679170161865,-0.3473907617587284,-0.8943580980884339,-0.7765494561090569,-0.6300563008309081,0.0,0.5634959548997651,-0.6945132946373039,0.4473517546446412,10442.218474057356,-167.28495354100505,-0.01601868849635514,1.2700143424211932e-14,300.0,0.0,0.0,0.0,0.0,2.846300734222459e-17,2.2648361856176265,1.5707963267948966,25.27492698713846,650.0000000001,7.336092667381253e-7,5.959177908233442e-6,0.0,6.987839030009928e-7,653.4822633227203,-2552.291604238166,-5249.308242168265,-1.043958427817908e-5,1.242637612522826e-5,-6.284520913652342e-6,-4.293805591174772e-6,1.5651293143125364e-5,-6.284520913652342e-6,4.950799271745837e-23,-6.155691896067555e-23,-2.0395704114031048e-22,1.926526016723357e-23,-7.661034764006683e-23,-2.0395704114031048e-22,653.4822350617173,-2552.291624242369,-5249.30826390862,-5.068244659907922e6,NaN,NaN,NaN,NaN,-2.3967197444492528e-5,-3.565549610281233e-5,-1.5455833816298762e-5,10488.94696794333,-0.09687714246908764
280.91679649575883,2014.0,5.0,19.0,14.0,26.0,43.0,1,-732321.405639543,2.859560873499311e6,5.93837300807366e6,2380.5552850125127,-9500.328583587758,3761.956591467648,6.631565200872553e6,10491.692144607678,-1.8594156616265806e6,2.2925872780995285e6,5.93837300807366e6,6.6315652008725535e6,6297.07203861909,-7502.975039972186,3761.956591467648,10492.8579570149,3.93199656605254e7,0.8329984359480348,1.5686314466898479,1.8171486742297263,1.3176724796298676,6.07500531778575,1.1120409224191408,2.2522422044755217,270561.02079754137,-0.09457240931261635,-0.09456187038086238,6.717403870537192e10,1.6891586587763935e10,1.4995123214673233e8,5.318007827998261e10,4.438940362856527e10,-4.854379468967838e8,6.926542903075641e10,6.927319489070105e10,0.27894758654789414,-0.3439315379417838,-0.8966043392534437,-0.7766627484865907,-0.6299166414004752,0.0,0.5647859940476215,-0.6963591904295832,0.4428325403941038,10447.180509821328,-164.4524392410849,-0.015740022671572745,1.837532826653676e-14,300.0,0.0,0.0,0.0,0.0,2.84619596184719e-17,2.2648190749902457,1.5707963267948966,25.281426329950964,650.0000000001,1.0622484419150442e-6,8.817783643313816e-6,0.0,1.011562446808737e-6,647.6444563254223,-2528.9144026663153,-5267.578491711983,-1.5119499215388216e-5,1.8014916223638094e-5,-9.032594733582377e-6,-6.216469364525669e-6,2.2682415473417677e-5,-9.032594733582377e-6,7.115095089689876e-23,-8.847349590940492e-23,-2.955528773094109e-22,2.7710479192829386e-23,-1.1010062050173995e-22,-2.955528773094109e-22,647.6444261417819,-2528.914415639419,-5267.578516200414,-5.068671771503702e6,NaN,NaN,NaN,NaN,-2.3967171008571605e-5,-3.565551934597276e-5,-1.5455836233548248e-5,10491.692144607678,-0.09457240931261635
284.2270372710535,2014.0,5.0,19.0,14.0,26.0,47.0,1,-724435.7524577322,2.828091250233235e6,5.950781537431087e6,2383.8381279621967,-9513.14586268913,3735.0831123634835,6.628326197865904e6,10494.449689306653,-1.8385630741603342e6,2.2677286216430054e6,5.950781537431087e6,6.628326197865904e6,6301.747544869868,-7516.252889820576,3735.0831123634835,10495.566944156588,3.931657932979273e7,0.8329838702813838,1.5686314393034502,1.8171486592721304,1.317661837902678,6.080232184794534,1.1172379085548014,2.2520584180231364,267409.9926014496,-0.09219871092471603,-0.09218886845625744,6.71738086315485e10,1.6891527665098934e10,1.499512296150999e8,5.319773380552945e10,4.436750883287465e10,-4.715482545949249e8,6.926519153442056e10,6.927262864823012e10,0.27594609913709284,-0.3403586615214227,-0.8988936154508872,-0.7767785055139129,-0.6297738906715425,0.0,0.5660997295023147,-0.6982412392259381,0.43816694090452857,10452.165254035037,-161.52221433645718,-0.015452239278838863,2.6621472029751262e-14,300.0,0.0,0.0,0.0,0.0,2.846090798958387e-17,2.2648019005871647,1.5707963267948966,25.28795334662573,650.0000000001,1.5401365056057946e-6,1.3079551295523751e-5,0.0,1.4662697552649228e-6,641.5873601692261,-2504.6624290316795,-5286.154751468562,-2.192630856989839e-5,2.6152060040196298e-5,-1.2995853018988143e-5,-9.01187745265079e-6,3.291624700093915e-5,-1.2995853018988143e-5,1.0236168089837005e-22,-1.2729216725570306e-22,-4.288572819102978e-22,3.990016823815618e-23,-1.583956632473265e-22,-4.288572819102978e-22,641.587327190205,-2504.6624317709757,-5286.1547799202535,-5.069108335398279e6,NaN,NaN,NaN,NaN,-2.3967143797801272e-5,-3.565554327752904e-5,-1.545583874920055e-5,10494.449689306653,-0.09219871092471603
287.6406664693886,2014.0,5.0,19.0,14.0,26.0,50.0,1,-716292.4807796007,2.7955945217971425e6,5.963484285767115e6,2387.191057384376,-9526.233560528342,3707.271832904486,6.625071205271299e6,10497.222081924314,-1.8170431464788136e6,2.242047691767051e6,5.963484285767115e6,6.625071205271299e6,6306.476494200959,-7529.845832243938,3707.271832904486,10498.289787975831,3.931311244894597e7,0.8329689559376284,1.5686314317370174,1.8171486437431756,1.3176506254376144,6.085627795148361,1.1226021056171887,2.251870248653219,264245.0649339128,-0.0897483024621933,-0.08973915022106432,6.717357296763871e10,1.6891467295951002e10,1.499512270498457e8,5.321599755055224e10,4.434484634784015e10,-4.573663034855156e8,6.926494826403438e10,6.927205047383466e10,0.2728421288841539,-0.33665962553886886,-0.9012310853704456,-0.7768969959174369,-0.6296277136010311,0.0,0.5674400677079693,-0.7001637228517102,0.43333881751120407,10457.177131534883,-158.48302804465038,-0.015154270974652098,3.863128887752587e-14,300.0,0.0,0.0,0.0,0.0,2.845985154256884e-17,2.2647846474980984,1.5707963267948966,25.294513749492726,650.0000000001,2.2366814275473868e-6,1.9457485699096553e-5,0.0,2.128856145073648e-6,635.2876437569714,-2479.4425816849134,-5305.073076387831,-3.1849878445942994e-5,3.8028314970203676e-5,-1.87229996579947e-5,-1.3085688828849538e-5,4.784696692966946e-5,-1.87229996579947e-5,1.474591755854839e-22,-1.8338712012670325e-22,-6.233221277024487e-22,5.753001776658194e-23,-2.281783104251875e-22,-6.233221277024487e-22,635.2876067041668,-2479.4425694935144,-5305.073110566672,-5.069555361682981e6,NaN,NaN,NaN,NaN,-2.3967115744322807e-5,-3.565556796370336e-5,-1.545584136890489e-5,10497.222081924314,-0.0897483024621933
291.1701135898619,2014.0,5.0,19.0,14.0,26.0,54.0,1,-707860.9495954512,2.7619485092296824e6,5.976518008967676e6,2390.622806364144,-9539.625436993203,3678.4131929626874,6.62179690137905e6,10500.012118973867,-1.7947762884927504e6,2.215446854668924e6,5.976518008967676e6,6.621796901379051e6,6311.266387137786,-7543.792570303733,3678.4131929626874,10501.029157722922,3.930955591614685e7,0.8329536537530565,1.5686314239694248,1.8171486275770439,1.3176387794951396,6.091212191673049,1.1281533872389613,2.2516771973228282,261063.16404956486,-0.08721207706830308,-0.08720360898471244,6.717333105763011e10,1.6891405310659155e10,1.4995122444700336e8,5.323494109085867e10,4.432132600012968e10,-4.4285523587319565e8,6.926469854201814e10,6.927145885656592e10,0.2696236751406641,-0.33281970954513923,-0.903622772367945,-0.777018531907428,-0.6294777208705844,0.0,0.5688104032769329,-0.7021316399834606,0.42832917862091674,10462.221129508453,-155.32158873525896,-0.014844857248759467,5.61711804118748e-14,300.0,0.0,0.0,0.0,0.0,2.845878925073837e-17,2.2647672989559515,1.5707963267948966,25.301113969826908,650.0000000001,3.2547544577607364e-6,2.9044931242020737e-5,0.0,3.0970433444952185e-6,628.7178231431333,-2453.1451918819707,-5324.375412456723,-4.6357695948471836e-5,5.5410882827761456e-5,-2.701878670812139e-5,-1.903903176470098e-5,6.969158614112309e-5,-2.701878670812139e-5,2.127772553648182e-22,-2.6464035238422347e-22,-9.078060806868007e-22,8.308948687555525e-23,-3.2924886283993145e-22,-9.078060806868007e-22,628.7177801370149,-2453.145157845978,-5324.3754549313535,-5.070014029798165e6,NaN,NaN,NaN,NaN,-2.3967086726394047e-5,-3.565559350676168e-5,-1.5455844109927823e-5,10500.012118973867,-0.08721207706830308
294.83041573390926,2014.0,5.0,19.0,14.0,26.0,57.0,1,-699104.0918002501,2.7270054099463494e6,5.989927171552029e6,2394.143939524752,-9553.36233246471,3648.3746812283953,6.618499267775574e6,10502.823185846131,-1.771666218710635e6,2.187808000380305e6,5.989927171552029e6,6.618499267775574e6,6316.126298762833,-7558.1399230586585,3648.3746812283953,10503.788284856328,3.930589872744301e7,0.8329379163849989,1.568631415975118,1.8171486106941306,1.3176262243158465,6.097009619358977,1.1339157940134121,2.251478663962823,257860.57141872868,-0.08457901857772997,-0.08457122878805162,6.717308210813316e10,1.6891341504033134e10,1.499512218021965e8,5.325465100749765e10,4.429683871184538e10,-4.2797046987454796e8,6.92644415488986e10,6.927085196904033e10,0.2662762231880682,-0.3288211093316878,-0.9060759631634515,-0.7771434889202948,-0.629323444366084,0.0,0.5702148459953403,-0.7041510352396613,0.4231150540661768,10467.303286545759,-152.02177890169241,-0.01452246938411348,8.187383173264028e-14,300.0,0.0,0.0,0.0,0.0,2.845771987182005e-17,2.264749834672877,1.5707963267948966,25.307761793484094,650.0000000001,4.7477943949932455e-6,4.3533336826520144e-5,0.0,4.516552256418921e-6,621.8446736805943,-2425.6376835241554,-5344.112503947978,-6.763919788085803e-5,8.093988272006433e-5,-3.907032971387166e-5,-2.776835631336041e-5,0.00010176071979087949,-3.907032971387166e-5,3.076582408385328e-22,-3.826788537877147e-22,-1.32539803364892e-21,1.2025469592284591e-22,-4.760625026198174e-22,-1.32539803364892e-21,621.8446219451813,-2425.637617419056,-5344.112558474155,-5.070485765558906e6,NaN,NaN,NaN,NaN,-2.396705663533474e-5,-3.5655620007977843e-5,-1.545584698342922e-5,10502.823185846131,-0.08457901857772997
298.6402520184482,2014.0,5.0,19.0,14.0,27.0,1.0,1,-689975.879087555,2.690581687846504e6,6.003767137721139e6,2397.7676281735676,-9567.49517086777,3616.991848953973,6.615173193248826e6,10505.65959274784,-1.7475933606598824e6,2.158984478516482e6,6.003767137721139e6,6.615173193248826e6,6321.067639387944,-7572.946195866874,3616.991848953973,10506.571287656669,3.93021271728824e7,0.8329216848552425,1.5686314077222643,1.8171485929957023,1.3176128662668494,6.103050186574616,1.139919181520249,2.2512739051111863,254632.54934056848,-0.08183544678688674,-0.08182832972302169,6.717282513104724e10,1.6891275620554564e10,1.4995121911048126e8,5.327523476728812e10,4.427124910946275e10,-4.126564285599251e8,6.926417626409705e10,6.927022753355011e10,0.262781756937743,-0.32464173144469527,-0.9085997437955303,-0.7772723321738392,-0.6291643041662813,0.0,0.5716585255707763,-0.7062294418725046,0.4176679369722994,10472.431295601458,-148.56356208438228,-0.01418520619524868,1.1969498655288657e-13,300.0,0.0,0.0,0.0,0.0,2.845664182286923e-17,2.264732228797427,1.5707963267948966,25.314467143023858,650.0000000001,6.946526941565542e-6,6.556827441334257e-5,0.0,6.606447495022493e-6,614.6270174933145,-2396.755740219551,-5364.347759901883,-9.898755580195523e-5,0.00011859190201944457,-5.664188439505714e-5,-4.0621385245143494e-5,0.00014903851344199722,-5.664188439505714e-5,4.459850336346511e-22,-5.547823406796685e-22,-1.9409605200448124e-21,1.744949731332304e-22,-6.900997030193144e-22,-1.9409605200448124e-21,614.626952904904,-2396.755626836685,-5364.347831999618,-5.070972345168956e6,NaN,NaN,NaN,NaN,-2.39670253072608e-5,-3.565564760993025e-5,-1.545585001051359e-5,10505.65959274784,-0.08183544678688674
302.623604771225,2014.0,5.0,19.0,14.0,27.0,5.0,1,-680417.2539103844,2.6524418497886565e6,6.018109332775824e6,2401.5109092364437,-9582.089838667725,3584.0539032791903,6.611811805184165e6,10508.52714252058,-1.7224042410528217e6,2.1287881614506575e6,6.018109332775824e6,6.611811805184165e6,6326.105414614654,-7588.286637280007,3584.0539032791903,10509.383720654127,3.9298223527976096e7,0.8329048829224938,1.5686313991697522,1.8171485743553422,1.3175985861185178,6.109372532009673,1.1462018662695828,2.251061964871556,251372.70756099932,-0.07896380580006018,-0.07895735636520344,6.7172558850538734e10,1.6891207330374817e10,1.4995121636614132e8,5.329683015089464e10,4.424438367898612e10,-3.9684122834503937e8,6.926390136986284e10,6.926958260468414e10,0.259117175271691,-0.3202532611100291,-0.9112058703869348,-0.7774056599492151,-0.6289995547525654,0.0,0.5731480867613058,-0.708376601017754,0.4119512856787665,10477.615524099443,-144.9212385728415,-0.013830627554636507,1.7564370255746967e-13,300.0,0.0,0.0,0.0,0.0,2.845555296860072e-17,2.264714446457747,1.5707963267948966,25.321243401496474,650.0000000001,1.020170778984534e-5,9.934676331875898e-5,0.0,9.699672846678828e-6,607.0121837570197,-2366.2891726596604,-5385.163577697481,-0.00014541059067778165,0.0001744228351949485,-8.238234441886574e-5,-5.964653601787495e-5,0.00021911151512363255,-8.238234441886574e-5,6.485996111587727e-22,-8.068950664407693e-22,-2.8532105929187902e-21,2.540315478041014e-22,-1.0036080293431381e-21,-2.8532105929187902e-21,607.0121001434911,-2366.288989203822,-5385.1636755356785,-5.0714760645126775e6,NaN,NaN,NaN,NaN,-2.396699255185839e-5,-3.565567648395227e-5,-1.5455853213110796e-5,10508.52714252058,-0.07896380580006018
306.81243507943736,2014.0,5.0,19.0,14.0,27.0,9.0,1,-670349.5755688794,2.612272308412253e6,6.03304954480372e6,2405.3967094579907,-9597.235029149888,3549.2804863539823,6.608405403485718e6,10511.43403658255,-1.6958944113248347e6,2.096968600718678e6,6.03304954480372e6,6.608405403485718e6,6331.260244948956,-7604.2622172383535,3549.2804863539823,10512.233451013302,3.9294163946108304e7,0.8328874080174246,1.568631390262362,1.8171485546051522,1.3175832265679555,6.116028121253475,1.1528148883647806,2.2508415638674277,248071.99388158973,-0.07594071197522059,-0.075934925853856,6.717228155327753e10,1.6891136190670193e10,1.4995121356234646e8,5.331962044330579e10,4.42160116798552e10,-3.8042814017328644e8,6.926361509660757e10,6.926891321986452e10,0.2552517397579756,-0.31561804790261,-0.9139101691023426,-0.7775442731996934,-0.6288281984885541,0.0,0.5746924852169959,-0.7106056182044899,0.405916497338218,10482.870641686683,-141.06063469637684,-0.013455486230865605,2.58986718963033e-13,300.0,0.0,0.0,0.0,0.0,2.845445028398857e-17,2.264696438251415,1.5707963267948966,25.328109523999117,650.0000000001,1.5054656450417267e-5,0.0001516534532402401,0.0,1.4309929426531876e-5,598.9302982328832,-2333.9591194434106,-5406.6715066809875,-0.00021463917187665118,0.00025779583872627664,-0.00012032590588212639,-8.800442307937883e-5,0.0003237033983246774,-0.00012032590588212639,9.4724042704288e-22,-1.1785296812642844e-21,-4.214678001017555e-21,3.714003223174537e-22,-1.4656938414374828e-21,-4.214678001017555e-21,598.930186261502,-2333.9588313957192,-5406.67164246275,-5.072000011842437e6,NaN,NaN,NaN,NaN,-2.396695809790821e-5,-3.565570686854081e-5,-1.5455856624704127e-5,10511.43403658255,-0.07594071197522059
311.25168179191206,2014.0,5.0,19.0,14.0,27.0,14.0,1,-659662.3904410481,2.5696326078383764e6,6.048723602364764e6,2409.4576899201584,-9613.057148333555,3512.278414099651,6.604939320420228e6,10514.3926954814,-1.6677765550318807e6,2.063174149487785e6,6.048723602364764e6,6.604939320420228e6,6336.562310943703,-7621.016224434596,3512.278414099651,10515.132422928295,3.928991444943061e7,0.8328691139964051,1.5686313809216175,1.8171485335101212,1.3175665692673868,6.123089269441476,1.1598299716389653,2.25061088734666,244716.6614497574,-0.07273330905581868,-0.072728183310492,6.717199080468381e10,1.689106157245881e10,1.4995121069035053e8,5.334386274051669e10,4.418580960184014e10,-3.632793719280281e8,6.926331492987257e10,6.926821373581985e10,0.25114231590037134,-0.310683306132839,-0.9167351964741872,-0.7776893084121853,-0.6286488205519651,0.0,0.5763045000219719,-0.7129351609431195,0.39949540616311635,10488.218894582571,-136.93390041032853,-0.013055231023483577,3.843377695760474e-13,300.0,0.0,0.0,0.0,0.0,2.845332917476936e-17,2.2646781291484155,1.5707963267948966,25.33509428879835,650.0000000001,2.2359674800984548e-5,0.00023375114342735916,0.0,2.1247731150279218e-5,590.2836814905681,-2299.375713782483,-5429.0317335264235,-0.00031887783929111666,0.00038351602455690553,-0.00017675005732092723,-0.00013068191587213226,0.0004813417230480786,-0.00017675005732092723,1.391289388085082e-21,-1.731171111848729e-21,-6.266381088262739e-21,5.461329139518641e-22,-2.1527606509308397e-21,-6.266381088262739e-21,590.2835268417307,-2299.375268096499,-5429.031925732341,-5.07254858639399e6,NaN,NaN,NaN,NaN,-2.3966921582092917e-5,-3.565573908843243e-5,-1.5455860287491594e-5,10514.3926954814,-0.07273330905581868
316.00947914139783,2014.0,5.0,19.0,14.0,27.0,19.0,1,-648188.4547265478,2.5238558081495203e6,6.065339639725559e6,2413.7441877618,-9629.751116194268,3472.4534062035355,6.601389350613781e6,10517.423649452045,-1.6376153218080462e6,2.0268725837976066e6,6.065339639725559e6,6.601389350613781e6,6342.059648095014,-7638.768451967393,3472.4534062035355,10518.100432160832,3.92854226345424e7,0.8328497754561114,1.568631371026917,1.8171485107159193,1.317548288297566,6.130665533364152,1.1673557890775723,2.2503671459306487,241283.92047604546,-0.06929182090199869,-0.06928735520044556,6.717168286351993e10,1.6890982509665825e10,1.4995120773744678e8,5.336994569795144e10,4.415328868335807e10,-3.45182568847147e8,6.926299700578827e10,6.926747545828473e10,0.24672365851652886,-0.3053692845700011,-0.9197157367194632,-0.7778425130631501,-0.6284592467866179,0.0,0.5780038591565132,-0.7153939999535938,0.39258497631796235,10493.697107411634,-132.468946969816,-0.01262299737348176,5.755773669763758e-13,300.0,0.0,0.0,0.0,0.0,2.845218202375819e-17,2.264659394750677,1.5707963267948966,25.342245391678652,650.0000000001,3.351379708147108e-5,0.0003651011860542946,0.0,3.1838187731910396e-5,580.9252623813519,-2261.9518804129025,-5452.493580328885,-0.0004780909997456225,0.0005758423365070973,-0.0002617680710462263,-0.00019583201466386445,0.0007223677889997683,-0.0002617680710462263,2.0602939073077223e-21,-2.5638750044902645e-21,-9.402963994710106e-21,8.097374311170162e-22,-3.187881948220055e-21,-9.402963994710106e-21,580.9250425824548,-2261.951193700887,-5452.49385755282,-5.073128571226358e6,NaN,NaN,NaN,NaN,-2.3966882436467624e-5,-3.565577364570001e-5,-1.545586426911608e-5,10517.423649452045,-0.06929182090199869
321.2029785123811,2014.0,5.0,19.0,14.0,27.0,24.0,1,-635640.6939487294,2.473797055412219e6,6.083260521768103e6,2418.344618385518,-9647.659533121501,3428.7876597407826,6.597709416067983e6,10520.566048264469,-1.6046627288960367e6,1.9871508472337248e6,6.083260521768103e6,6.597709416067983e6,6347.840025278949,-7657.902629645654,3428.7876597407826,10521.17533773,3.9280596331638485e7,0.8328289959015586,1.5686313603672022,1.817148485617769,1.3175278343485797,6.1389451114474465,1.1755790471054957,2.2501054410284933,237730.17175768688,-0.06553074283863357,-0.06552694246118944,6.717135118159822e10,1.6890897312495443e10,1.4995120468034458e8,5.339853504950599e10,4.411761238716357e10,-3.257647530298805e8,6.926265456179576e10,6.926668312292458e10,0.24188391262354622,-0.2995394691025002,-0.9229129315724842,-0.7780069572899565,-0.6282556600687523,0.0,0.5798252730110584,-0.7180326817362622,0.3850087281300036,10499.375613232183,-127.54303210041144,-0.012147080329249741,8.743333742558713e-13,300.0,0.0,0.0,0.0,0.0,2.8450994256971314e-17,2.2646399970469853,1.5707963267948966,25.349654049923803,650.0000000001,5.095392237463894e-5,0.0005817179491775532,0.0,4.839222347630911e-5,570.604375459997,-2220.6868553078007,-5477.500486149237,-0.0007271144778096552,0.0008771758345355117,-0.0003927510993982637,-0.00029767274416923586,0.0010997835450270365,-0.0003927510993982637,3.0908746373962124e-21,-3.846787564912125e-21,-1.431371878803436e-20,1.2164071717195752e-21,-4.78242973667684e-21,-1.431371878803436e-20,570.6040538204131,-2220.6857911800666,-5477.500894356205,-5.073751893106416e6,NaN,NaN,NaN,NaN,-2.3966839704443027e-5,-3.5655811391535174e-5,-1.5455868679387364e-5,10520.566048264469,-0.06553074283863357
327.09342157713087,2014.0,5.0,19.0,14.0,27.0,30.0,1,-621380.4480982197,2.4169092153129345e6,6.103311157126537e6,2423.4620312150887,-9667.569901892488,3379.0237108857896,6.593782745666451e6,10523.91929194856,-1.5672525090822878e6,1.9419792452852328e6,6.103311157126537e6,6.593782745666451e6,6354.115464437355,-7679.292834894832,3379.0237108857896,10524.453573378401,3.927522339731904e7,0.8328058625424595,1.5686313484602064,1.8171484568811551,1.317504015912566,6.148347161687968,1.1849156605182398,2.249814479633669,233944.31470640935,-0.06125964215585265,-0.06125652837044992,6.7170980790121895e10,1.689080212159231e10,1.4995120145406628e8,5.3431107553922386e10,4.4076927196905075e10,-3.041693906167202e8,6.92622721398925e10,6.92658016959183e10,0.2363746340809443,-0.2928913055407232,-0.9264673310493741,-0.7781897224980735,-0.6280292634888691,0.0,0.5818485955654367,-0.7209673552528432,0.37637519113014023,10505.433299447646,-121.886726776871,-0.011601735463140545,1.364927626333309e-12,300.0,0.0,0.0,0.0,0.0,2.844972873248134e-17,2.2646193294636325,1.5707963267948966,25.35755261039006,650.0000000001,7.961884511178224e-5,0.0009609905666436197,0.0,7.55925057570594e-5,558.7687135058073,-2173.3750749771134,-5505.087930083704,-0.0011365690455227137,0.001373605276217417,-0.0006044104447541934,-0.0004650127874386663,0.0017211460593486133,-0.0006044104447541934,4.75600421795125e-21,-5.919902998201366e-21,-2.2397258824719592e-20,1.8745623096240956e-21,-7.358725689725116e-21,-2.2397258824719592e-20,558.7682245262287,-2173.3733894869083,-5505.088549950023,-5.074445993185721e6,NaN,NaN,NaN,NaN,-2.3966791220885045e-5,-3.56558542411582e-5,-1.545587376660624e-5,10523.91929194856,-0.06125964215585265
334.78219337791586,2014.0,5.0,19.0,14.0,27.0,37.0,1,-602721.8280918084,2.342479587534701e6,6.129040824498255e6,2429.97929189065,-9692.909423206798,3313.6977494435596,6.5890534713600045e6,10527.957314701454,-1.5183670855567774e6,1.8828291514560988e6,6.129040824498255e6,6.5890534713600045e6,6361.853937598769,-7706.70795888558,3313.6977494435596,10528.396167582156,3.926837895406592e7,0.8327763948300535,1.5686313332198536,1.8171484189440863,1.3174719564233786,6.160636651583709,1.1971172936784484,2.2494448117524,229395.04528703634,-0.055676672884410465,-0.055674349724728525,6.717050690032951e10,1.6890680247971489e10,1.4995119769764233e8,5.347385442426214e10,4.40234720972765e10,-2.766723482464123e8,6.926178283763795e10,6.926467895020625e10,0.22915268340114722,-0.28415747189610446,-0.9309906438067292,-0.7784218315684929,-0.6277415488380174,0.0,0.5844215086969391,-0.7247034421251646,0.36504304012586214,10512.72436209392,-114.38520372375297,-0.010880213933549042,2.331028469053217e-12,300.0,0.0,0.0,0.0,0.0,2.844820781090926e-17,2.2645944909294013,1.5707963267948966,25.367051872204087,650.0000000001,0.00013612614945766728,0.0017746047762776964,0.0,0.00012919390304800914,543.1189267635131,-2110.832037065852,-5539.83430523733,-0.0019441074624216416,0.0023550789754894627,-0.001012626914432835,-0.0007947723723198805,0.0029486077532342348,-0.001012626914432835,7.966944131114468e-21,-9.918278582625007e-21,-3.836252458561345e-20,3.1463715509339626e-21,-1.2326588939943222e-20,-3.836252458561345e-20,543.1181080244129,-2110.829124114009,-5539.835333320125,-5.075330464573808e6,NaN,NaN,NaN,NaN,-2.3966727925674098e-5,-3.565591022289373e-5,-1.5455880539405052e-5,10527.957314701454,-0.055676672884410465
342.1870208485834,2014.0,5.0,19.0,14.0,27.0,45.0,1,-584705.5571262046,2.270617090412921e6,6.153344069264373e6,2436.079675846242,-9716.609105213145,3250.403660878407,6.584924129749753e6,10531.4814081037,-1.4712325758619013e6,1.825666253051816e6,6.153344069264373e6,6.584924129749753e6,6368.81726978607,-7732.561501100648,3250.403660878407,10531.831025177005,3.9261976355352886e7,0.8327488329266753,1.5686313188752883,1.8171483819556806,1.3174400709849692,6.172489094217014,1.208882574092419,2.2491006280145616,225434.8657923285,-0.05029208321106211,-0.05029041229463718,6.717006111405474e10,1.6890565509042913e10,1.4995119465715885e8,5.351526372548147e10,4.397162372585172e10,-2.5093838602715492e8,6.926132253026863e10,6.926362764661768e10,0.22216622520058846,-0.2756881451452422,-0.9352209444866476,-0.7786378438900262,-0.6274735915258037,0.0,0.586826444907191,-0.7281984197758772,0.35406466216427573,10519.082536699798,-107.02401028600616,-0.010173921275866237,3.714384716973426e-12,300.0,0.0,0.0,0.0,0.0,2.8446883709325893e-17,2.264572866709515,1.5707963267948966,25.375327796608456,650.0000000001,0.00021712290383271824,0.0030644431710009313,0.0,0.00020599878232791484,527.8405339852474,-2049.7894813911785,-5571.9178990305645,-0.0031022170842359533,0.003766489660084941,-0.0015832543689511109,-0.001267252580914772,0.004712140287960137,-0.0015832543689511109,1.2454602484753232e-20,-1.5507561616411286e-20,-6.129523656467416e-20,4.928058863691342e-21,-1.9269556979235595e-20,-6.129523656467416e-20,527.8392427659995,-2049.7848049068543,-5571.919497740821,-5.076158117873952e6,NaN,NaN,NaN,NaN,-2.396666695415073e-5,-3.565596419172169e-5,-1.5455887205632305e-5,10531.4814081037,-0.05029208321106211
