ElapsedTime_s,Height_km,Latitude_deg,LongitudeE_deg,TotalRadius_km,LatitudeRadius_km,Gravity_ms2,Temperature_K,Pressure_Pa,Density_kgm3,PressureScaleHeight_km,DensityScaleHeight_km,SpeedOfSound_ms,PressureAtSurface_Pa,SigmaLevel,PressureAltitude_km,ReferenceTemperature_K,ReferencePressure_Pa,ReferenceDensity_kgm3,ProfileWeight,LowDensity_kgm3,HighDensity_kgm3,PerturbedDensity_kgm3,DensityPerturbation_pct,DensityStandardDeviation_pct,PerturbedSpeedOfSound_ms,RelativeStepSize,DensityDeviation_pct,LowDensityDeviation_pct,HighDensityDeviation_pct,PerturbedDensityDeviation_pct,EWWind_ms,NSWind_ms,EWWindPerturbation_ms,NSWindPerturbation_ms,PerturbedEWWind_ms,PerturbedNSWind_ms,EWStandardDeviation_ms,NSStandardDeviation_ms,LongitudeOfTheSun,SubsolarLatitude_deg,SubsolarLongitudeE_deg,LocalSolarTime_hr,SolarZenithAngle_deg,OneWayLightTime_min,OrbitalRadius_AU,SecondsPerSol,TotalNumberDensity_m3,SpecificGasConstant_JkgK,SpecificHeatRatio,AverageMolecularWeight,CompressibilityFactor,
88000.0,880.000,74.80,136.00,68024.356,67144.356,26.034,875.2,2.427e-04,6.700e-11,160.682,169.995,2260.0,1.000e+05,0.000,3187.367,875.2,2.427e-04,6.700e-11,0.0,6.700e-11,6.700e-11,6.700e-11,0.0,0.00,2260.0,103104.70,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,325.62,-1.54,110.87,13.68,79.68,44.95,5.20,35733.2,0.0000e+00,4.139e+03,1.410e+00,0.000,0.0000,
88500.0,885.000,75.10,136.50,68018.196,67133.196,26.039,873.6,2.352e-04,6.504e-11,159.927,168.465,2258.2,1.000e+05,0.000,3177.395,873.6,2.352e-04,6.504e-11,0.0,6.504e-11,6.504e-11,6.504e-11,0.0,0.00,2258.2,102496.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,325.62,-1.54,105.83,14.04,80.51,44.95,5.20,35733.2,0.0000e+00,4.140e+03,1.410e+00,0.000,0.0000,
89000.0,890.000,75.40,137.00,68012.243,67122.243,26.044,872.0,2.280e-04,6.315e-11,159.250,169.567,2256.1,1.000e+05,0.000,3168.936,872.0,2.280e-04,6.315e-11,0.0,6.315e-11,6.315e-11,6.315e-11,0.0,0.00,2256.1,101888.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,325.62,-1.54,100.79,14.41,81.43,44.95,5.20,35733.2,0.0000e+00,4.140e+03,1.410e+00,0.000,0.0000,
89500.0,895.000,75.70,137.50,68006.498,67111.498,26.048,870.6,2.209e-04,6.129e-11,158.352,166.107,2254.4,1.000e+05,0.000,3156.064,870.6,2.209e-04,6.129e-11,0.0,6.129e-11,6.129e-11,6.129e-11,0.0,0.00,2254.4,101279.43,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,325.62,-1.54,95.75,14.78,82.40,44.95,5.20,35733.2,0.0000e+00,4.140e+03,1.410e+00,0.000,0.0000,
90000.0,900.000,76.00,138.00,68000.963,67100.963,26.053,869.1,2.141e-04,5.948e-11,160.454,167.715,2252.8,1.000e+05,0.000,3202.976,869.1,2.141e-04,5.948e-11,0.0,5.948e-11,5.948e-11,5.948e-11,0.0,0.00,2252.8,100670.20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,325.62,-1.54,90.72,15.15,83.43,44.95,5.20,35733.2,0.0000e+00,4.141e+03,1.410e+00,0.000,0.0000,
90500.0,905.000,76.30,138.50,67995.638,67090.638,26.057,867.8,2.075e-04,5.772e-11,157.532,165.212,2251.2,1.000e+05,0.000,3149.611,867.8,2.075e-04,5.772e-11,0.0,5.772e-11,5.772e-11,5.772e-11,0.0,0.00,2251.2,100060.59,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,325.62,-1.54,85.68,15.52,84.50,44.95,5.20,35733.2,0.0000e+00,4.142e+03,1.410e+00,0.000,0.0000,
91000.0,910.000,76.60,139.00,67990.524,67080.524,26.061,866.8,2.010e-04,5.599e-11,159.976,164.264,2250.0,1.000e+05,0.000,3203.516,866.8,2.010e-04,5.599e-11,0.0,5.599e-11,5.599e-11,5.599e-11,0.0,0.00,2250.0,99450.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,325.62,-1.54,80.64,15.89,85.60,44.95,5.20,35733.2,0.0000e+00,4.142e+03,1.410e+00,0.000,0.0000,
91500.0,915.000,76.90,139.50,67985.622,67070.622,26.065,866.0,1.948e-04,5.430e-11,159.664,161.789,2249.4,1.000e+05,0.000,3202.264,866.0,1.948e-04,5.430e-11,0.0,5.430e-11,5.430e-11,5.430e-11,0.0,0.00,2249.4,98840.28,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,325.62,-1.54,75.60,16.26,86.70,44.95,5.20,35733.2,0.0000e+00,4.144e+03,1.410e+00,0.000,0.0000,
92000.0,920.000,77.20,140.00,67980.933,67060.933,26.068,865.4,1.888e-04,5.264e-11,157.227,161.522,2248.7,1.000e+05,0.000,3158.351,865.4,1.888e-04,5.264e-11,0.0,5.264e-11,5.264e-11,5.264e-11,0.0,0.00,2248.7,98229.60,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,325.62,-1.54,70.56,16.63,87.81,44.95,5.20,35733.2,0.0000e+00,4.144e+03,1.410e+00,0.000,0.0000,
92500.0,925.000,77.50,140.50,67976.458,67051.458,26.072,865.1,1.829e-04,5.102e-11,160.023,158.464,2248.4,1.000e+05,0.000,3219.562,865.1,1.829e-04,5.102e-11,0.0,5.102e-11,5.102e-11,5.102e-11,0.0,0.00,2248.4,97618.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,325.62,-1.54,65.53,17.00,88.91,44.95,5.20,35733.2,0.0000e+00,4.145e+03,1.410e+00,0.000,0.0000,
93000.0,930.000,77.80,141.00,67972.197,67042.197,26.075,865.1,1.773e-04,4.943e-11,157.741,157.291,2248.6,1.000e+05,0.000,3178.604,865.1,1.773e-04,4.943e-11,0.0,4.943e-11,4.943e-11,4.943e-11,0.0,0.00,2248.6,97007.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,325.62,-1.54,60.49,17.37,89.98,44.95,5.20,35733.2,0.0000e+00,4.145e+03,1.410e+00,0.000,0.0000,
93500.0,935.000,78.10,141.50,67968.150,67033.150,26.078,865.4,1.717e-04,4.788e-11,158.224,155.190,2248.9,1.000e+05,0.000,3193.351,865.4,1.717e-04,4.788e-11,0.0,4.788e-11,4.788e-11,4.788e-11,0.0,0.00,2248.9,96395.63,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,325.62,-1.54,55.45,17.74,91.02,44.95,5.20,35733.2,0.0000e+00,4.145e+03,1.410e+00,0.000,0.0000,
94000.0,940.000,78.40,142.00,67964.320,67024.320,26.081,866.1,1.664e-04,4.635e-11,158.913,152.115,2250.0,1.000e+05,0.000,3212.277,866.1,1.664e-04,4.635e-11,0.0,4.635e-11,4.635e-11,4.635e-11,0.0,0.00,2250.0,95783.70,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,325.62,-1.54,50.41,18.11,92.02,44.95,5.20,35733.2,0.0000e+00,4.145e+03,1.410e+00,0.000,0.0000,
94500.0,945.000,78.70,142.50,67960.706,67015.706,26.084,867.1,1.613e-04,4.485e-11,159.833,151.944,2251.6,1.000e+05,0.000,3235.892,867.1,1.613e-04,4.485e-11,0.0,4.485e-11,4.485e-11,4.485e-11,0.0,0.00,2251.6,95171.48,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,325.62,-1.54,45.38,18.47,92.96,44.94,5.20,35733.2,0.0000e+00,4.146e+03,1.410e+00,0.000,0.0000,
95000.0,950.000,79.00,143.00,67957.310,67007.310,26.087,868.4,1.563e-04,4.339e-11,161.012,149.884,2253.6,1.000e+05,0.000,3264.783,868.4,1.563e-04,4.339e-11,0.0,4.339e-11,4.339e-11,4.339e-11,0.0,0.00,2253.6,94558.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,325.62,-1.54,40.34,18.84,93.85,44.94,5.20,35733.2,0.0000e+00,4.148e+03,1.410e+00,0.000,0.0000,
95500.0,955.000,79.30,143.50,67954.131,66999.131,26.089,870.3,1.515e-04,4.197e-11,158.879,148.563,2256.2,1.000e+05,0.000,3226.485,870.3,1.515e-04,4.197e-11,0.0,4.197e-11,4.197e-11,4.197e-11,0.0,0.00,2256.2,93946.24,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,325.62,-1.54,35.30,19.21,94.66,44.94,5.20,35733.2,0.0000e+00,4.149e+03,1.410e+00,0.000,0.0000,
96000.0,960.000,79.60,144.00,67951.171,66991.171,26.092,872.2,1.468e-04,4.057e-11,160.694,145.810,2258.8,1.000e+05,0.000,3268.381,872.2,1.468e-04,4.057e-11,0.0,4.057e-11,4.057e-11,4.057e-11,0.0,0.00,2258.8,93333.24,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,325.62,-1.54,30.26,19.58,95.40,44.94,5.20,35733.2,0.0000e+00,4.149e+03,1.410e+00,0.000,0.0000,
96500.0,965.000,79.90,144.50,67948.430,66983.430,26.094,874.8,1.423e-04,3.921e-11,162.245,145.567,2262.4,1.000e+05,0.000,3304.989,874.8,1.423e-04,3.921e-11,0.0,3.921e-11,3.921e-11,3.921e-11,0.0,0.00,2262.4,92720.01,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,325.62,-1.54,25.22,19.95,96.07,44.94,5.20,35733.2,0.0000e+00,4.150e+03,1.410e+00,0.000,0.0000,
97000.0,970.000,80.20,145.00,67945.909,66975.909,26.096,877.5,1.380e-04,3.788e-11,162.245,145.567,2266.4,1.000e+05,0.000,3309.989,877.5,1.380e-04,3.788e-11,0.0,3.788e-11,3.788e-11,3.788e-11,0.0,0.00,2266.4,92106.55,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,325.62,-1.54,20.19,20.32,96.64,44.94,5.20,35733.2,0.0000e+00,4.152e+03,1.410e+00,0.000,0.0000,
97500.0,975.000,80.50,145.50,67943.608,66968.608,26.098,880.7,1.338e-04,3.660e-11,160.774,144.691,2270.4,1.000e+05,0.000,3284.962,880.7,1.338e-04,3.660e-11,0.0,3.660e-11,3.660e-11,3.660e-11,0.0,0.00,2270.4,91492.88,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,325.63,-1.54,15.15,20.69,97.13,44.94,5.20,35733.2,0.0000e+00,4.151e+03,1.410e+00,0.000,0.0000,
98000.0,980.000,80.80,146.00,67941.528,66961.528,26.099,883.9,1.297e-04,3.535e-11,163.409,144.172,2274.9,1.000e+05,0.000,3343.819,883.9,1.297e-04,3.535e-11,0.0,3.535e-11,3.535e-11,3.535e-11,0.0,0.00,2274.9,90879.01,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,325.63,-1.54,10.11,21.06,97.53,44.94,5.20,35733.2,0.0000e+00,4.152e+03,1.410e+00,0.000,0.0000,
98500.0,985.000,81.10,146.50,67939.670,66954.670,26.101,887.3,1.258e-04,3.415e-11,161.886,144.350,2279.3,1.000e+05,0.000,3317.652,887.3,1.258e-04,3.415e-11,0.0,3.415e-11,3.415e-11,3.415e-11,0.0,0.00,2279.3,90264.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,325.63,-1.54,5.07,21.43,97.85,44.94,5.20,35733.2,0.0000e+00,4.152e+03,1.410e+00,0.000,0.0000,
99000.0,990.000,81.40,147.00,67938.034,66948.034,26.102,890.5,1.220e-04,3.299e-11,164.805,146.241,2283.6,1.000e+05,0.000,3382.492,890.5,1.220e-04,3.299e-11,0.0,3.299e-11,3.299e-11,3.299e-11,0.0,0.00,2283.6,89650.71,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,325.63,-1.54,0.03,21.80,98.07,44.94,5.20,35733.2,0.0000e+00,4.153e+03,1.410e+00,0.000,0.0000,
99500.0,995.000,81.70,147.50,67936.620,66941.620,26.103,893.9,1.184e-04,3.188e-11,163.908,144.770,2288.2,1.000e+05,0.000,3369.066,893.9,1.184e-04,3.188e-11,0.0,3.188e-11,3.188e-11,3.188e-11,0.0,0.00,2288.2,89036.30,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,325.63,-1.54,355.00,22.17,98.21,44.94,5.20,35733.2,0.0000e+00,4.154e+03,1.410e+00,0.000,0.0000,
100000.0,1000.000,82.00,148.00,67935.430,66935.430,26.104,896.9,1.148e-04,3.081e-11,161.569,148.528,2291.8,1.000e+05,0.000,3325.952,896.9,1.148e-04,3.081e-11,0.0,3.081e-11,3.081e-11,3.081e-11,0.0,0.00,2291.8,88421.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,325.63,-1.54,349.96,22.54,98.26,44.94,5.20,35733.2,0.0000e+00,4.153e+03,1.410e+00,0.000,0.0000,
